type,loc,season,tempo,game_id,date,min,pos,win,loss,team1_conf,team1_adj_o,team1_adj_d,team1_ppp,team1_efg,team1_to_per,team1_or_per,team1_ftr,team1_game_score,team1_coach,team1_avg_margin,team1_opp_avg_margin,team1,team1_fgm,team1_fga,team1_tpm,team1_tpa,team1_ftm,team1_fta,team1_oreb,team1_dreb,team1_reb,team1_ast,team1_stl,team1_blk,team1_to,team1_pf,team1_pts,team2_ppp,team2_efg,team2_to_per,team2_or_per,team2_ftr,team2_conf,team2_coach,team2,team2_fgm,team2_fga,team2_tpm,team2_tpa,team2_ftm,team2_fta,team2_oreb,team2_dreb,team2_reb,team2_ast,team2_stl,team2_blk,team2_to,team2_pf,team2_pts,team2_adj_o,team2_adj_d,team2_game_score,team2_avg_margin,team2_opp_avg_margin
nc,A,2015,55.8,Cal PolyNevada41957,2014-11-14,200,55.8," ""Nevada"""," ""Cal Poly""",BW,88.8,121.6,87.8,34.5,7.2,32.6,31,2.6,Joe Callero,NA,0.332432," ""Cal Poly""",18,58,4,22,9,18,14,25,39,10,2,5,4,17,49,116.5,45.5,5.4,35.9,37.5,MWC,David Carter," ""Nevada""",23,56,5,15,14,21,14,29,43,8,2,6,3,14,65,115.8,91.2,94,NA,0.459184
nc,N,2015,63.3,Cal St. BakersfieldHigh Point41957,2014-11-14,300,95," ""High Point"""," ""Cal St. Bakersfield""",WAC,101.7,102.4,104.2,51.3,21.1,31.6,36,48.2,Rod Barnes,0.669061,0.486025," ""Cal St. Bakersfield""",35,75,7,21,22,27,12,35,47,16,5,5,20,27,99,105.3,56.2,11.6,12.5,43.8,BSth,Scott Cherry," ""High Point""",36,73,10,24,18,32,5,26,31,14,6,4,11,22,100,101.6,108.9,31,-0.669061,0.306486
nc,A,2015,72.5,Cal St. FullertonSanta Clara41957,2014-11-14,200,72.5," ""Santa Clara"""," ""Cal St. Fullerton""",BW,98.4,118.6,99.3,45.7,19.3,28.6,48.3,10.5,Dedrique Taylor,-11.2757,0.600028," ""Cal St. Fullerton""",22,58,9,23,19,28,12,27,39,12,2,2,14,25,72,122.8,59.1,11,18.2,56.4,WCC,Kerry Keating," ""Santa Clara""",27,55,11,16,24,31,6,30,36,13,6,2,8,25,89,115.9,105.3,75.2,11.2757,0.191207
nc,A,2015,66.2,Cal St. NorthridgeSan Diego St.41957,2014-11-14,200,66.2," ""San Diego St."""," ""Cal St. Northridge""",BW,106.1,114.8,87.6,43.1,25.7,40.5,25.9,28.8,Reggie Theus,-9.98352,0.901031," ""Cal St. Northridge""",24,58,2,6,8,15,15,19,34,11,8,3,17,19,58,119.3,55.4,18.1,44.1,46.4,MWC,Steve Fisher," ""San Diego St.""",28,56,6,20,17,26,15,22,37,15,11,7,12,15,79,110.3,93.6,86.9,9.98352,0.226893
nc,A,2015,80.4,Central ArkansasCreighton41957,2014-11-14,200,80.4," ""Creighton"""," ""Central Arkansas""",Slnd,96.4,121.4,95.8,56.2,24.9,18.2,35.7,6.5,Russ Pennell,-21.6636,0.802711," ""Central Arkansas""",26,56,11,24,14,20,6,22,28,12,4,4,20,30,77,129.4,54.9,16.2,45,41.7,BE,Greg McDermott," ""Creighton""",35,72,9,26,25,30,18,27,45,17,9,2,13,20,104,114.5,107.8,66.6,21.6636,0.0331648
nc,A,2015,69.8,Charleston SouthernMississippi41957,2014-11-14,225,78.5," ""Charleston Southern"""," ""Mississippi""",BSth,89.9,72.6,84.1,38.8,21.7,35.8,40.3,92,Barclay Radebaugh,4.10962,0.848102," ""Charleston Southern""",22,67,8,35,14,27,19,35,54,15,10,0,17,25,66,82.8,34.9,21.7,31.4,50.8,SEC,Andy Kennedy," ""Mississippi""",19,63,6,30,21,32,16,34,50,12,7,8,17,24,65,75.8,86,19.1,-4.10962,0.32802
nc,A,2015,67,Chicago St.Arizona St.41957,2014-11-14,200,67," ""Arizona St."""," ""Chicago St.""",WAC,87.6,112.8,74.6,34.9,25.4,36.6,43.4,5.2,Tracy Dildy,-10.7112,0.820152," ""Chicago St.""",17,53,3,20,13,23,15,16,31,7,5,3,17,30,50,128.4,68.4,16.4,33.3,69.4,P12,Herb Sendek," ""Arizona St.""",30,49,7,16,19,34,8,26,34,17,7,4,11,22,86,115,97,87.6,10.7112,0.0781576
nc,A,2015,70.9,Cleveland St.Iona41957,2014-11-14,200,70.9," ""Iona"""," ""Cleveland St.""",Horz,99.5,100.7,103,50,12.7,26.3,20.3,46.6,Gary Waters,-4.83362,0.704695," ""Cleveland St.""",27,64,10,22,9,13,10,29,39,19,5,3,9,24,73,110,58.3,14.1,9.4,77.1,MAAC,Tim Cluess," ""Iona""",23,48,10,25,22,37,3,28,31,16,7,3,10,15,78,111.4,99.9,77.7,4.83362,0.560755
nc,A,2015,60.8,College of CharlestonFurman41957,2014-11-14,200,60.8," ""College of Charleston"""," ""Furman""",CAA,109.3,76.3,123.4,61.9,11.5,24.1,6.8,98.4,Earl Grant,10.4945,0.271509," ""College of Charleston""",31,59,11,21,2,4,7,30,37,20,8,4,7,27,75,65.8,26.8,26.3,30.2,85.4,SC,Niko Medved," ""Furman""",10,41,2,12,18,35,13,22,35,2,0,1,16,13,40,72.4,127.6,0.1,-10.4945,0.199317
nc,A,2015,58.1,ColumbiaStony Brook41957,2014-11-14,200,58.1," ""Stony Brook"""," ""Columbia""",Ivy,104.5,95.9,96.4,54.2,22.4,29,27.1,73.1,Kyle Smith,6.06043,0.630589," ""Columbia""",21,48,10,24,4,13,9,25,34,13,7,3,13,25,56,98.1,43.5,15.5,37.5,38.9,AE,Steve Pikiell," ""Stony Brook""",22,54,3,9,10,21,15,22,37,10,5,1,9,13,57,90.7,96.6,32.7,-6.06043,0.435279
nc,A,2015,76.3,Coppin St.Oregon41957,2014-11-14,200,76.3," ""Oregon"""," ""Coppin St.""",MEAC,95.7,118.1,85.2,40.3,21,32.7,29.9,8.1,Michael Grant,-15.0033,0.876721," ""Coppin St.""",21,67,12,30,11,20,16,19,35,10,6,6,16,18,65,140.2,65.8,14.4,45.7,23.3,P12,Dana Altman," ""Oregon""",41,73,14,23,11,17,16,33,49,25,9,5,11,17,107,116.7,97.9,88.3,15.0033,0.0860684
nc,A,2015,70.1,CornellGeorge Mason41957,2014-11-14,200,70.1," ""Cornell"""," ""George Mason""",Ivy,97.7,84.1,97,54.3,22.8,19.4,59.6,84.9,Bill Courtney,6.41049,0.510552," ""Cornell""",21,47,9,18,17,28,6,40,46,9,1,3,16,21,68,85.6,36,7.1,24.5,30.9,A10,Paul Hewitt," ""George Mason""",21,68,7,27,11,21,13,25,38,11,5,4,5,24,60,86.7,108,7.4,-6.41049,0.301379
nc,A,2015,67.5,DrexelColorado41957,2014-11-14,200,67.5," ""Colorado"""," ""Drexel""",CAA,76.2,89.7,71.1,35.5,17.8,18.6,25.5,13.2,Bruiser Flint,-7.74795,0.752609," ""Drexel""",16,55,7,29,9,14,8,26,34,7,5,5,12,23,48,96.3,46.2,20.7,23.5,46.2,P12,Tad Boyle," ""Colorado""",22,52,4,13,17,24,8,35,43,10,6,3,14,16,65,91.5,76.9,88.1,7.74795,0.270578
nc,A,2015,76.2,East Tennessee St.Valparaiso41957,2014-11-14,200,76.2," ""Valparaiso"""," ""East Tennessee St.""",SC,111.8,111,99.7,49.2,13.1,19.5,36.5,52.1,Murry Bartow,-4.55315,0.821587," ""East Tennessee St.""",27,63,8,24,14,23,8,24,32,7,9,3,10,26,76,118.1,59.6,17.1,27.3,82.7,Horz,Bryce Drew," ""Valparaiso""",26,52,10,18,28,43,9,33,42,12,5,6,13,17,90,111.4,104.3,67.9,4.55315,0.333665
nc,A,2015,57.1,Eastern IllinoisMissouri St.41957,2014-11-14,200,57.1," ""Missouri St."""," ""Eastern Illinois""",OVC,98.7,109.9,92.8,47.1,24.5,32.1,9.8,22.6,Jay Spoonhour,3.63317,0.359267," ""Eastern Illinois""",21,51,6,17,5,5,9,19,28,13,2,1,14,22,53,112.1,53.5,15.8,29.6,58.1,MVC,Paul Lusk," ""Missouri St.""",20,43,6,12,18,25,8,19,27,7,4,4,9,14,64,101.1,105.5,38,-3.63317,0.242281
nc,N,2015,64.6,FairfieldCentral Connecticut41957,2014-11-14,200,64.6," ""Fairfield"""," ""Central Connecticut""",MAAC,100.3,109.6,109.9,45.5,10.8,30.6,52.7,26.5,Sydney Johnson,4.15099,0.0927333," ""Fairfield""",22,55,6,20,21,29,11,30,41,15,2,3,7,20,71,97.5,39.1,12.4,25,43.6,NEC,Howie Dickenman," ""Central Connecticut""",19,55,5,15,20,24,10,25,35,12,3,2,8,23,63,95.8,119.3,7.4,-4.15099,0.22065
nc,A,2015,58.9,Fairleigh DickinsonSaint Joseph's41957,2014-11-14,200,58.9," ""Fairleigh Dickinson"""," ""Saint Joseph's""",NEC,103.8,100.2,98.5,44.6,11.9,29.7,23.2,60.1,Greg Herenda,-1.12367,0.60353," ""Fairleigh Dickinson""",22,56,6,19,8,13,11,17,28,14,10,0,7,17,58,96.8,44.5,27.2,51.4,25.5,A10,Phil Martelli," ""Saint Joseph's""",22,55,5,20,8,14,18,26,44,16,4,5,16,14,57,88.3,106.3,10.7,1.12367,0.10566300000000001
nc,A,2015,69.4,Florida A&MClemson41957,2014-11-14,200,69.425," ""Clemson"""," ""Florida A&M""",MEAC,74.3,112.3,59.1,33.3,34.6,30.8,41.7,0.9,Byron Samuels,-15.7414,0.837801," ""Florida A&M""",16,48,0,7,9,20,12,25,37,6,3,1,24,26,41,123.9,53.8,7.2,35.9,39.4,ACC,Brad Brownell," ""Clemson""",32,66,7,25,15,26,14,27,41,21,8,6,5,16,86,101,82.7,90.9,15.7414,0.0163851
nc,A,2015,68.4,Florida AtlanticElon41957,2014-11-14,200,68.4," ""Elon"""," ""Florida Atlantic""",CUSA,86.7,94.7,84.8,42.7,23.4,22.6,50,26.5,Michael Curry,1.8799,0.338665," ""Florida Atlantic""",18,48,5,16,17,24,7,26,33,6,4,3,16,23,58,93.6,45.2,16.1,16.1,42.3,CAA,Matt Matheny," ""Elon""",22,52,3,12,17,22,5,24,29,4,7,1,11,23,64,84.4,93.7,23.1,-1.8799,0.174533
nc,A,2015,71.1,Fresno St.Pepperdine41957,2014-11-14,200,71.1," ""Pepperdine"""," ""Fresno St.""",MWC,114.1,128.7,104.1,50.8,19.7,35.9,39,20.1,Rodney Terry,-9.25759,0.680582," ""Fresno St.""",28,59,4,20,14,23,14,14,28,9,11,1,14,25,74,125.2,61.8,22.5,41.7,62.7,WCC,Marty Wilson," ""Pepperdine""",29,51,5,15,26,32,10,25,35,14,7,2,16,23,89,121.5,107.1,81,9.25759,0.335236
nc,A,2015,72.8,Georgia SouthernIllinois41957,2014-11-14,200,72.8," ""Illinois"""," ""Georgia Southern""",SB,108.3,102.1,97.5,43,22,39,31.2,66.4,Mark Byington,-3.44779,0.854397," ""Georgia Southern""",23,64,9,30,16,20,16,25,41,15,5,2,16,27,71,109.9,47.3,12.4,26.5,60.7,B10,John Groce," ""Illinois""",23,56,7,19,27,34,9,25,34,11,5,5,9,20,80,112.2,104.3,69.8,3.44779,0.437404
nc,A,2015,72.4,GeorgiaGeorgia Tech41957,2014-11-14,200,72.4," ""Georgia Tech"""," ""Georgia""",SEC,110.2,110.9,100.8,46,16.6,31.6,33.9,48.2,Mark Fox,-7.26621,0.799844," ""Georgia""",26,62,5,20,16,21,12,24,36,16,7,5,12,23,73,110.5,50,16.6,38.5,42.9,ACC,Brian Gregory," ""Georgia Tech""",28,63,7,19,17,27,15,26,41,13,7,5,12,18,80,122.3,95.3,94.6,7.26621,0.803893
nc,A,2015,68,Grambling St.George Washington41957,2014-11-14,200,68," ""George Washington"""," ""Grambling St.""",SWAC,69.8,121.3,58.8,30.2,25,23.8,30.2,0.2,Shawn Walker,-22.6302,0.828412," ""Grambling St.""",15,53,2,10,8,16,10,14,24,5,7,3,17,22,40,135.3,60.3,16.2,54.8,38.1,A10,Mike Lonergan," ""George Washington""",35,63,6,20,16,24,17,32,49,18,10,7,11,14,92,111.3,87.7,93.9,22.6302,0.00557423
nc,A,2015,67.8,Grand CanyonKentucky41957,2014-11-14,200,67.8," ""Kentucky"""," ""Grand Canyon""",WAC,86.9,101.6,66.4,38.5,31,25,33.3,14.2,Dan Majerle,-18.3457,0.988553," ""Grand Canyon""",15,48,7,15,8,16,9,12,21,8,5,3,21,20,45,125.4,50.7,19.2,66.7,27.1,SEC,John Calipari," ""Kentucky""",34,70,3,14,14,19,24,27,51,13,8,10,13,16,85,108.3,70.2,99.3,18.3457,0.22136
nc,A,2015,72.9,HamptonIowa41957,2014-11-14,200,72.9," ""Iowa"""," ""Hampton""",MEAC,89.4,107,76.8,37.3,23.3,26.8,28.8,11.3,Edward Joyner,-16.6311,0.941543," ""Hampton""",20,59,4,18,12,17,11,21,32,10,10,1,17,25,56,123.5,54.9,19.2,46.2,54.1,B10,Fran McCaffery," ""Iowa""",29,61,9,21,23,33,18,30,48,20,9,7,14,14,90,119,86.6,97.5,16.6311,0.234803
nc,N,2015,68.2,HartfordSacred Heart41957,2014-11-14,200,68.2," ""Sacred Heart"""," ""Hartford""",AE,76.1,102.8,77.7,46.1,27.9,18.8,15.7,3,John Gallagher,-6.1402,0.284212," ""Hartford""",20,51,7,25,6,8,6,17,23,13,5,4,19,16,53,104.1,59.8,26.4,34.6,35.3,NEC,Anthony Latina," ""Sacred Heart""",30,51,1,8,10,18,9,26,35,18,9,3,18,16,71,97.9,86.8,79.9,6.1402,0.238742
nc,A,2015,58.5,Houston BaptistNorthwestern41957,2014-11-14,200,58.5," ""Northwestern"""," ""Houston Baptist""",Slnd,105.4,102.7,99.1,43.1,17.1,38.2,41.2,57.4,Ron Cottrell,0.461866,0.700089," ""Houston Baptist""",21,51,2,15,14,21,13,27,40,12,2,1,10,16,58,111.1,43.3,8.5,35.7,31.7,B10,Chris Collins," ""Northwestern""",23,60,6,22,13,19,15,21,36,13,1,3,5,17,65,93.5,107.7,16.5,-0.461866,0.102641
nc,A,2015,76.5,HoustonMurray St.41957,2014-11-14,200,76.5," ""Houston"""," ""Murray St.""",Amer,99.7,87.2,100.7,51.6,22.2,30.8,26.6,82.4,Kelvin Sampson,-3.73285,0.831034," ""Houston""",29,64,8,21,11,17,12,30,42,11,7,3,17,22,77,96.7,42.2,13.1,26.8,42.2,OVC,Steve Prohm," ""Murray St.""",24,64,6,25,20,27,11,27,38,18,9,4,10,18,74,97.4,101.1,39.4,3.73285,0.381643
nc,A,2015,70.4,HowardMiami FL41957,2014-11-14,200,70.4," ""Miami FL"""," ""Howard""",MEAC,76.3,107,69.6,30.2,24.1,40,33.3,2,Kevin Nickelberry,-19.6408,0.882431," ""Howard""",18,63,2,18,11,21,20,23,43,5,10,3,17,22,49,119.3,53.4,18.5,36.1,42.4,ACC,Jim Larranaga," ""Miami FL""",27,59,9,23,21,25,13,30,43,13,12,5,13,20,84,118.2,80.8,98.8,19.6408,0.178673
nc,A,2015,70.9,Idaho St.New Mexico41957,2014-11-14,200,70.9," ""New Mexico"""," ""Idaho St.""",BSky,83,113.3,77.6,38.4,21.2,24.4,37.5,2.7,Bill Evans,-14.5414,0.639191," ""Idaho St.""",19,56,5,20,12,21,10,24,34,11,6,2,15,23,55,111.4,50.8,15.5,35.1,49.2,MWC,Craig Neal," ""New Mexico""",26,59,8,25,19,29,13,31,44,18,3,5,11,20,79,102.1,83.8,90.7,14.5414,0.133917
nc,A,2015,67.6,Illinois ChicagoDePaul41957,2014-11-14,200,67.6," ""DePaul"""," ""Illinois Chicago""",Horz,99.2,105.2,105,41.2,19.2,43.6,50.9,33.7,Howard Moore,-8.96086,0.66692," ""Illinois Chicago""",21,57,5,19,24,29,17,29,46,7,6,2,13,22,71,106.5,49.2,11.8,29.3,39.3,BE,Oliver Purnell," ""DePaul""",27,61,6,28,12,24,12,22,34,14,10,4,8,22,72,103.2,104,47.8,8.96086,0.188561
nc,A,2015,67.5,Indiana St.IUPUI41957,2014-11-14,225,75.9," ""Indiana St."""," ""IUPUI""",MVC,101.9,99.6,104.1,43,17.1,25,92,56.7,Greg Lansing,0.560372,0.322977," ""Indiana St.""",20,50,3,12,36,46,9,33,42,7,8,2,13,21,79,87,40.8,21.1,25,38.3,Sum,Jason Gardner," ""IUPUI""",21,60,7,21,17,23,11,27,38,9,6,1,16,30,66,91.7,103.1,20.6,-0.560372,0.41594
nc,A,2015,75.6,Jackson St.North Carolina St.41957,2014-11-14,200,75.6," ""North Carolina St."""," ""Jackson St.""",SWAC,84.3,106.7,76.7,32,15.9,22.4,35.9,6.2,Wayne Brent,-17.8504,0.90109," ""Jackson St.""",18,64,5,24,17,23,11,24,35,4,4,4,12,25,58,123,59,13.2,31.4,52.5,ACC,Mark Gottfried," ""North Carolina St.""",32,61,8,20,21,32,11,38,49,16,8,7,10,20,93,119,92.1,95,17.8504,0.122009
nc,A,2015,67.7,Jacksonville St.Marshall41957,2014-11-14,200,67.7," ""Marshall"""," ""Jacksonville St.""",OVC,82.3,116.5,81.2,46.3,25.1,23.7,22.2,1.8,James Green,-12.0499,0.373473," ""Jacksonville St.""",20,54,10,29,5,12,9,26,35,11,7,2,17,18,55,109.3,57.1,14.8,16.1,25,CUSA,Dan D'Antoni," ""Marshall""",28,56,8,22,10,14,5,29,34,19,8,2,10,17,74,104,90.5,83.2,12.0499,0.131555
nc,A,2015,72,JacksonvilleHofstra41957,2014-11-14,200,72," ""Hofstra"""," ""Jacksonville""",ASun,85.8,119.2,84.7,38.9,15.3,26.7,36.5,2.2,Tony Jasick,-17.2386,0.68663," ""Jacksonville""",21,63,7,19,12,23,12,22,34,9,4,3,11,15,61,130.6,61.9,11.1,33.3,22.4,CAA,Joe Mihalich," ""Hofstra""",37,67,9,25,11,15,11,33,44,24,7,10,8,16,94,112.8,93.8,89.3,17.2386,0.0797272
nc,A,2015,71.7,Kennesaw St.Syracuse41957,2014-11-14,200,71.7," ""Syracuse"""," ""Kennesaw St.""",ASun,75.8,110.6,58.6,37.5,34.9,18.4,11.5,1.3,Jimmy Lallathin,-16.3489,0.892986," ""Kennesaw St.""",17,52,5,21,3,6,7,19,26,11,4,2,25,19,42,124.1,50.7,15.3,56.8,26.7,ACC,Jim Boeheim," ""Syracuse""",36,75,4,15,13,20,25,31,56,21,15,6,11,15,89,103.5,75.3,97.5,16.3489,0.0574323
nc,A,2015,64.1,LafayetteRobert Morris41957,2014-11-14,200,64.1," ""Lafayette"""," ""Robert Morris""",Pat,121.7,76.8,120.1,56.1,21.8,44,57.1,99.5,Fran O'Hanlon,18.2017,0.509898," ""Lafayette""",25,49,5,13,22,28,11,32,43,16,6,1,14,21,77,78,29.8,17.2,28.9,51.9,NEC,Andrew Toole," ""Robert Morris""",13,52,5,22,19,27,13,14,27,6,9,4,11,24,50,67.6,114.2,0.2,-18.2017,0.316039
nc,A,2015,63.5,LamarSMU41957,2014-11-14,200,63.5," ""SMU"""," ""Lamar""",Slnd,97.5,129.1,85,36.3,25.2,42.6,58.8,3.8,Tic Price,-18.093,0.897123," ""Lamar""",16,51,5,20,17,30,20,15,35,8,6,3,16,22,54,146.5,65.7,15.7,42.3,50,Amer,Larry Brown," ""SMU""",33,54,5,16,22,27,11,27,38,22,9,7,10,20,93,133.2,94.6,98.1,18.093,0.188744
nc,N,2015,73.6,LehighVillanova41957,2014-11-14,200,73.6," ""Villanova"""," ""Lehigh""",Pat,104.9,84.2,89.7,60.8,31.2,16,19.6,92.6,Brett Reed,-0.284179,0.966515," ""Lehigh""",28,51,6,16,4,10,4,29,33,15,6,2,23,22,66,104.6,43.7,12.2,39.6,33.8,BE,Jay Wright," ""Villanova""",27,71,8,33,15,24,19,21,40,16,13,3,9,11,77,103.2,97.7,65.3,0.284179,0.449015
nc,A,2015,77.6,Long Beach St.BYU41957,2014-11-14,200,77.6," ""BYU"""," ""Long Beach St.""",BW,119.7,104.3,116,64.8,23.2,31.4,32.8,82.9,Dan Monson,-3.25672,0.902404," ""Long Beach St.""",33,61,13,22,11,20,11,18,29,15,10,3,18,25,90,122.4,62,21.9,33.3,61.1,WCC,Dave Rose," ""BYU""",28,54,11,24,28,33,9,24,33,19,6,3,17,22,95,125.4,118.2,66.6,3.25672,0.511239
nc,A,2015,72.1,Louisiana TechSouthern41957,2014-11-14,200,72.1," ""Louisiana Tech"""," ""Southern""",CUSA,115.9,120.1,117.9,50.8,16.6,38.1,67.8,39.7,Michael White,0.555649,0.255905," ""Louisiana Tech""",26,59,8,23,25,40,16,24,40,9,3,7,12,21,85,105.4,46.8,13.9,41.5,47.6,SWAC,Roman Banks," ""Southern""",27,63,5,18,17,30,17,26,43,7,8,2,10,30,76,111.2,112.3,47.3,-0.555649,0.63186
nc,A,2015,62.6,Loyola MDTexas Tech41957,2014-11-14,200,62.6," ""Texas Tech"""," ""Loyola MD""",Pat,102.6,109.2,94.2,43,24,38.9,46,32.7,G.G. Smith,-2.85528,0.66548," ""Loyola MD""",17,50,9,19,16,23,14,26,40,9,6,5,15,24,59,113.4,45.7,11.2,36.6,48.3,B12,Tubby Smith," ""Texas Tech""",23,58,7,18,18,28,15,22,37,13,9,10,7,21,71,107.2,110.5,41.3,2.85528,0.146241
nc,A,2015,64.6,MaristBucknell41957,2014-11-14,200,64.6," ""Bucknell"""," ""Marist""",MAAC,107.9,113.2,111.5,52.6,10.8,15.6,21.1,36.4,Mike Maker,-1.55889,0.46827," ""Marist""",24,57,12,28,12,12,5,24,29,12,5,5,7,22,72,116.1,47.5,10.8,36.8,40,Pat,Dave Paulsen," ""Bucknell""",25,60,7,20,18,24,14,27,41,15,4,2,7,11,75,112.1,126.1,20.6,1.55889,0.14418
nc,A,2015,59.6,Maryland Eastern ShoreVirginia Tech41957,2014-11-14,200,59.6," ""Virginia Tech"""," ""Maryland Eastern Shore""",MEAC,77.8,112,77.2,33,25.2,35,55.3,1.5,Bobby Collins,-13.1107,0.599829," ""Maryland Eastern Shore""",13,47,5,22,15,26,14,21,35,10,4,3,15,26,46,119.1,58.7,10.1,25,63,ACC,Buzz Williams," ""Virginia Tech""",24,46,6,14,17,29,7,26,33,11,4,8,6,21,71,110.7,81,97.3,13.1107,0.269249
