type,loc,season,tempo,game_id,date,min,pos,win,loss,team1_conf,team1_adj_o,team1_adj_d,team1_ppp,team1_efg,team1_to_per,team1_or_per,team1_ftr,team1_game_score,team1_coach,team1_avg_margin,team1_opp_avg_margin,team1,team1_fgm,team1_fga,team1_tpm,team1_tpa,team1_ftm,team1_fta,team1_oreb,team1_dreb,team1_reb,team1_ast,team1_stl,team1_blk,team1_to,team1_pf,team1_pts,team2_ppp,team2_efg,team2_to_per,team2_or_per,team2_ftr,team2_conf,team2_coach,team2,team2_fgm,team2_fga,team2_tpm,team2_tpa,team2_ftm,team2_fta,team2_oreb,team2_dreb,team2_reb,team2_ast,team2_stl,team2_blk,team2_to,team2_pf,team2_pts,team2_adj_o,team2_adj_d,team2_game_score,team2_avg_margin,team2_opp_avg_margin
nc,A,2022,71.8,Boston UniversityRhode Island11-9,2021-11-09,200,71.82499999999999,Rhode Island,Boston University,Pat,92.8,102.5,86.3,42.7,26.5,33.3,41.8,24.3,Joe Jones,-6.67333,0.646934,Boston University,20,55,7,27,15,23,13,21,34,7,6,3,19,22,62,98.9,51.1,23.7,25,66,A10,David Cox,Rhode Island,23,47,2,6,23,31,7,26,33,9,13,10,17,21,71,91.8,85,70.8,6.67333,0.298485
nc,A,2022,75.2,Bowling GreenWestern Carolina11-9,2021-11-09,225,84.6375,Western Carolina,Bowling Green,MAC,80,95.3,83.9,37.2,18.9,28.6,29.7,11.8,Michael Huger,-3.52608,0.273925,Bowling Green,25,74,5,34,16,22,14,34,48,8,9,4,16,21,71,93.3,45.7,21.3,34.6,38.6,SC,Justin Gray,Western Carolina,26,70,12,34,15,27,18,35,53,19,8,2,18,20,79,83.5,85.4,43.6,3.52608,0.215002
nc,A,2022,80.9,BradleySouth Dakota St.11-9,2021-11-09,200,80.95,South Dakota St.,Bradley,MVC,78.5,90.3,80.3,41.2,18.5,22.2,22.1,16.6,Brian Wardle,-13.2849,0.80533,Bradley,25,68,6,25,9,15,10,32,42,15,6,8,15,19,65,100.1,40.2,18.5,28.9,43.9,Sum,Eric Henderson,South Dakota St.,22,66,9,20,28,29,13,35,48,12,9,3,15,14,81,107.1,79,97.1,13.2849,0.615784
nc,A,2022,73.2,BucknellNorth Carolina St.11-9,2021-11-09,200,73.2,North Carolina St.,Bucknell,Pat,101.6,105,95.6,53.2,23.2,23.5,6.3,40.7,Nathan Davis,-0.0590179,0.692042,Bucknell,29,63,9,31,3,4,8,25,33,12,0,1,17,17,70,120.2,50.7,9.6,39,27.8,ACC,Kevin Keatts,North Carolina St.,33,72,7,24,15,20,16,26,42,7,13,2,7,12,88,98.7,105.4,32.1,0.0590179,0.126116
nc,A,2022,76.6,Cal St. BakersfieldUCLA11-9,2021-11-09,200,76.57499999999999,UCLA,Cal St. Bakersfield,BW,88.3,105.7,75.7,43,19.6,16.3,12.5,11.2,Rod Barnes,-17.7755,0.948724,Cal St. Bakersfield,24,64,7,17,3,8,7,28,35,11,8,2,15,21,58,124.1,60.5,14.4,22.2,41.9,P12,Mick Cronin,UCLA,31,62,13,27,20,26,8,36,44,13,7,8,11,12,95,113.8,84.2,97,17.7755,0.179787
nc,A,2022,66.6,Cal St. FullertonSanta Clara11-9,2021-11-09,200,66.6,Santa Clara,Cal St. Fullerton,BW,120.2,114.4,115.6,54.2,24,51.6,32.2,63.8,Dedrique Taylor,-3.11767,0.805003,Cal St. Fullerton,31,59,2,12,13,19,16,18,34,11,1,2,16,17,77,126.1,60.8,12,33.3,21.7,WCC,Herb Sendek,Santa Clara,34,60,5,15,11,13,9,15,24,19,8,0,8,20,84,122.7,118.3,60.4,3.11767,0.394292
nc,A,2022,67.7,Cal St. NorthridgeUSC11-9,2021-11-09,200,67.725,USC,Cal St. Northridge,BW,80.6,119.9,72.4,36.2,20.7,24.3,15.5,1,Mark Gottfried,-20.8143,0.845335,Cal St. Northridge,19,58,4,17,7,9,9,16,25,7,6,1,14,11,49,131.4,60.9,14.8,42.9,20.3,P12,Andy Enfield,USC,36,64,6,20,11,13,12,28,40,15,8,6,10,13,89,118.2,82.9,98.4,20.8143,0.101308
nc,A,2022,73.9,CanisiusMiami FL11-9,2021-11-09,200,73.92500000000001,Miami FL,Canisius,MAAC,95.1,93.3,90.6,45.7,17.6,18.4,41.4,55.4,Reggie Witherspoon,-7.44581,0.88166,Canisius,24,58,5,21,14,24,7,24,31,14,10,3,13,17,67,104.2,52.5,17.6,31.4,36.7,ACC,Jim Larranaga,Miami FL,29,60,5,17,14,22,11,31,42,20,10,6,13,17,77,100.9,97.1,60.8,7.44581,0.205178
nc,A,2022,77.3,Central ArkansasSaint Louis11-9,2021-11-09,200,77.3375,Saint Louis,Central Arkansas,ASun,92.7,108.4,78.9,46.5,28.4,22.2,22.8,14.3,Anthony Boone,-8.16075,0.834431,Central Arkansas,23,57,7,19,8,13,8,22,30,11,6,6,22,17,61,124.1,57.6,15.5,42.1,27.8,A10,Travis Ford,Saint Louis,37,72,9,22,13,20,16,28,44,17,12,2,12,15,96,106.3,90.2,86.9,8.16075,0.180406
nc,A,2022,72.9,Central ConnecticutConnecticut11-9,2021-11-09,200,72.86250000000001,Connecticut,Central Connecticut,NEC,76.1,117.2,65.9,40.2,39.8,35.5,23.5,0.7,Patrick Sellers,-23.798,0.900969,Central Connecticut,18,51,5,15,7,12,11,12,23,8,6,1,29,14,48,135.9,67.7,19.2,53.8,30.6,BE,Dan Hurley,Connecticut,38,62,8,13,15,19,14,20,34,16,15,9,14,18,99,117.8,81.1,98.7,23.798,0.0537852
nc,A,2022,68.6,Central MichiganMissouri11-9,2021-11-09,200,68.55000000000001,Missouri,Central Michigan,MAC,102.5,112.1,99.2,48.4,17.5,26.3,23,26.2,Tony Barbee,-5.43968,0.609879,Central Michigan,25,61,9,30,9,14,10,21,31,11,6,2,12,18,68,113.8,51.6,17.5,43.2,36.1,SEC,Cuonzo Martin,Missouri,27,61,9,27,15,22,16,28,44,14,6,4,12,16,78,104.9,108.5,40.3,5.43968,0.132881
nc,A,2022,62.9,ChattanoogaLoyola Marymount11-9,2021-11-09,200,62.925,Chattanooga,Loyola Marymount,SC,110.1,101.5,119.2,50,9.5,38.7,44.6,72,Lamont Paris,1.26545,0.48427,Chattanooga,25,56,6,17,19,25,12,25,37,8,7,1,6,22,75,101.7,44.7,19.1,37.5,36.8,WCC,Stan Johnson,Loyola Marymount,22,57,7,28,13,21,15,19,34,7,1,2,12,19,64,109.7,111.4,45.6,-1.26545,0.69637
nc,A,2022,63.6,Cleveland St.BYU11-9,2021-11-09,200,63.6125,BYU,Cleveland St.,Horz,100.7,98.9,92.7,39.3,9.4,24.4,42.9,55,Dennis Gates,-2.88922,0.814209,Cleveland St.,20,56,4,16,15,24,10,21,31,10,6,2,6,24,59,108.5,50,22,32.3,57.4,WCC,Mark Pope,BYU,21,47,5,19,22,27,10,31,41,12,1,7,14,17,69,103,94.7,72.4,2.88922,0.422038
nc,A,2022,68.4,ColumbiaFordham11-9,2021-11-09,200,68.3875,Fordham,Columbia,Ivy,102.4,127.6,98,55.4,23.4,24.2,17.9,7.4,Jim Engles,-13.7804,0.545017,Columbia,27,56,8,21,5,10,8,26,34,13,2,1,16,19,67,112.6,53.3,14.6,29.7,31.7,A10,Kyle Neptune,Fordham,26,60,12,32,13,19,11,25,36,11,6,3,10,16,77,104,105.3,46.6,13.7804,0.054801
nc,A,2022,77.6,Coppin St.Loyola Chicago11-9,2021-11-09,200,77.57499999999999,Loyola Chicago,Coppin St.,MEAC,70.2,121.2,58,24.1,18,12,39.7,0.2,Juan Dixon,-27.6831,0.879386,Coppin St.,13,58,2,25,17,23,6,27,33,4,8,1,14,17,45,132.8,66.7,15.5,28.9,15.3,MVC,Drew Valentine,Loyola Chicago,38,72,20,46,7,11,11,44,55,31,7,0,12,22,103,125.5,72.1,99.8,27.6831,0.130295
nc,A,2022,79.2,CornellBinghamton11-9,2021-11-09,200,79.1625,Cornell,Binghamton,Ivy,94.8,93.5,96,50.9,18.9,22.2,56.1,54.2,Brian Earl,5.14776,0.255795,Cornell,27,57,4,20,18,32,8,32,40,6,12,1,15,17,76,87.2,43.7,22.7,34.7,21.1,AE,Levell Sanders,Binghamton,28,71,6,35,7,15,17,28,45,8,8,1,18,24,69,83.9,97,15.8,-5.14776,0.392656
nc,A,2022,64,DartmouthBoston College11-9,2021-11-09,200,64.025,Boston College,Dartmouth,Ivy,89,114.9,89,42.9,12.5,21.1,23.2,5,David McLaughlin,-15.7877,0.707676,Dartmouth,21,56,6,29,9,13,8,23,31,6,5,3,8,18,57,114,55.9,18.7,28.1,49,ACC,Earl Grant,Boston College,25,51,7,18,16,25,9,30,39,9,2,0,12,16,73,118.6,91.2,95.3,15.7877,0.309585
nc,A,2022,68.9,DelawareDavidson11-9,2021-11-09,200,68.95,Davidson,Delaware,CAA,106.9,116.4,103,45.6,20.3,35.1,42.1,27.3,Martin Ingelsby,-11.3451,0.86475900000000006,Delaware,23,57,6,22,19,24,13,18,31,9,6,1,14,18,71,134.9,72.2,14.5,21.7,37,A10,Bob McKillop,Davidson,32,54,14,23,15,20,5,24,29,20,5,3,10,23,93,130.7,101.5,94.8,11.3451,0.517076
nc,A,2022,80.2,Dixie St.Gonzaga11-9,2021-11-09,200,80.1875,Gonzaga,Dixie St.,WAC,94.6,98.6,78.6,41.5,26.2,33.3,32.3,38.1,Jon Judkins,-14.6344,0.974701,Dixie St.,23,65,8,22,9,21,15,21,36,12,5,1,21,22,63,121,58.8,18.7,41.7,35.3,WCC,Mark Few,Gonzaga,37,68,6,21,17,24,15,30,45,23,10,9,15,18,97,115.3,90.2,94.4,14.6344,0.212185
nc,N,2022,73.1,DukeKentucky11-9,2021-11-09,200,73.125,Duke,Kentucky,ACC,115.7,83.3,108,51.6,12.3,26.5,37.7,97.8,Mike Krzyzewski,4.70769,0.929467,Duke,31,61,1,13,16,23,9,27,36,7,9,5,9,15,79,97.1,42.2,17.8,41.3,9.1,SEC,John Calipari,Kentucky,29,77,7,18,6,7,19,25,44,15,4,3,13,20,71,103.6,90,83.5,-4.70769,0.944015
nc,A,2022,71.5,Eastern IllinoisNorthwestern11-9,2021-11-09,200,71.525,Northwestern,Eastern Illinois,OVC,85.7,105.5,78.3,43.1,26.6,18.2,31.4,8.4,Marty Simmons,-12.1003,0.78666,Eastern Illinois,19,51,6,20,12,16,6,32,38,13,1,8,19,17,56,111.8,46.4,7,28.9,31.9,B10,Chris Collins,Northwestern,28,69,8,22,16,22,13,27,40,19,16,6,5,16,80,102.7,99.8,58.1,12.1003,0.0331369
nc,A,2022,76.1,Eastern MichiganIndiana11-9,2021-11-09,200,76.05,Indiana,Eastern Michigan,MAC,87.5,87.8,81.5,38.3,17.1,15.6,25,48.9,Stan Heath,-10.7758,0.896433,Eastern Michigan,20,64,9,23,13,16,7,35,42,8,6,3,13,20,62,89.4,45.2,10.5,12.5,32.3,B10,Mike Woodson,Indiana,26,62,4,24,12,20,5,38,43,13,3,6,8,15,68,88.7,84.8,62.8,10.7758,0.157756
nc,A,2022,76.9,Eastern WashingtonNevada11-9,2021-11-09,200,76.9375,Nevada,Eastern Washington,BSky,101.1,112.5,98.8,50.8,18.2,22.5,15.2,22.8,Vacant,-8.37823,0.680063,Eastern Washington,29,66,9,26,7,10,9,28,37,21,2,1,14,18,76,118.3,55.5,11.7,28.2,20.5,MWC,Steve Alford,Nevada,37,73,7,21,10,15,11,31,42,25,4,7,9,12,91,109.8,100,74.7,8.37823,0.291312
nc,A,2022,67.1,ElonFlorida11-9,2021-11-09,200,67.0875,Florida,Elon,CAA,92.4,105.5,90.9,43.3,20.9,30.6,46.2,17.8,Mike Schrage,-14.5589,0.84823,Elon,20,52,5,20,16,24,11,23,34,10,9,3,14,22,61,110.3,49.2,19.4,43.9,49.2,SEC,Michael White,Florida,25,59,8,25,16,29,18,25,43,16,7,10,13,18,74,109.7,90.7,90,14.5589,0.25763
nc,A,2022,67.9,EvansvilleCincinnati11-9,2021-11-09,200,67.86250000000001,Cincinnati,Evansville,MVC,70.9,89.8,63.4,32.4,22.1,14.6,25.9,6.2,Todd Lickliter,-9.03698,0.761889,Evansville,14,54,7,26,8,14,6,28,34,8,5,1,15,14,43,95.8,51.8,13.3,17.6,30.9,Amer,Wes Miller,Cincinnati,25,55,7,23,8,17,6,35,41,14,5,6,9,17,65,88.2,74.6,87.2,9.03698,0.123769
nc,A,2022,76.1,FairfieldProvidence11-9,2021-11-09,200,76.1125,Providence,Fairfield,MAAC,104.3,95.1,95.9,50,22.3,29.7,23.8,74.2,Jay Young,-4.0291,0.888576,Fairfield,27,63,9,26,10,15,11,24,35,14,7,0,17,25,73,105.1,54.9,18.4,20,70.6,BE,Ed Cooley,Providence,26,51,4,18,24,36,6,26,32,16,7,7,14,18,80,102.9,100.1,57.7,4.0291,0.329553
nc,A,2022,65.4,FIUGeorgia11-9,2021-11-09,200,65.4375,Georgia,FIU,CUSA,77.3,80.7,77.9,41.5,24.5,27.5,6.8,37.7,Jeremy Ballard,0.62963,0.52586,FIU,20,59,9,27,2,4,11,25,36,12,9,6,16,17,51,88.6,37.7,22.9,40.5,36.8,SEC,Tom Crean,Georgia,20,57,3,15,15,21,17,29,46,13,9,2,15,9,58,81.5,86.9,32.4,-0.62963,0.207632
nc,A,2022,67.6,Grambling St.Grand Canyon11-9,2021-11-09,200,67.575,Grand Canyon,Grambling St.,SWAC,82.7,108,78.4,40.4,25.2,22.2,28.8,4.4,Donte Jackson,-15.4833,0.771323,Grambling St.,19,52,4,13,11,15,8,22,30,7,4,5,17,13,53,109.5,54.2,19.2,40.5,31.7,WAC,Bryce Drew,Grand Canyon,28,60,9,24,9,19,15,28,43,14,11,1,13,16,74,105.6,86.2,91.1,15.4833,0.123511
nc,A,2022,67.6,HartfordWagner11-9,2021-11-09,200,67.575,Wagner,Hartford,AE,90,113.9,87.3,43.6,26.6,27,53.2,6.3,John Gallagher,-11.2052,0.597458,Hartford,17,47,7,26,18,25,10,20,30,8,10,2,18,12,59,113.9,61.2,22.2,31,15.5,NEC,Bashir Mason,Wagner,32,58,7,18,6,9,9,27,36,17,12,3,15,23,77,104.2,89.6,85,11.2052,0.203908
nc,A,2022,63.2,HofstraHouston11-9,2021-11-09,225,71.125,Houston,Hofstra,CAA,128.9,97.1,105.4,47.3,15.5,35.6,6.8,96.3,Speedy Claxton,4.80598,0.969644,Hofstra,29,74,12,43,5,5,16,26,42,13,6,3,11,20,75,116.7,52.3,15.5,39.5,38.5,Amer,Kelvin Sampson,Houston,29,65,10,24,15,25,17,29,46,15,4,3,11,13,83,109,104.6,61.8,-4.80598,0.567785
nc,A,2022,62,Houston BaptistTexas11-9,2021-11-09,200,61.95,Texas,Houston Baptist,Slnd,98.8,124.6,77.5,38.8,27.4,40,44.9,6.5,Ron Cottrell,-13.4801,0.935682,Houston Baptist,16,49,6,17,10,22,16,15,31,6,8,0,17,21,48,148.5,77,17.8,34.8,44,B12,Chris Beard,Texas,32,50,13,22,15,22,8,24,32,21,10,5,11,19,92,124,95.1,95.5,13.4801,0.091751
nc,A,2022,60.4,Illinois ChicagoDayton11-9,2021-11-09,200,60.4375,Dayton,Illinois Chicago,Horz,101.6,95.2,89.3,45.6,16.5,17.1,3.5,68,Luke Yaklich,-1.6148,0.871476,Illinois Chicago,21,57,10,28,2,2,6,21,27,15,5,2,10,22,54,105.9,49,14.9,36.4,45.1,A10,Anthony Grant,Dayton,24,51,2,14,14,23,12,29,41,11,3,1,9,9,64,94.9,96.3,45.8,1.6148,0.209252
nc,A,2022,72.9,Indiana St.Green Bay11-9,2021-11-09,200,72.86250000000001,Indiana St.,Green Bay,MVC,104.2,118.4,111.2,56.2,22,30,39.3,18.6,John Schertz,-3.10625,0.177738,Indiana St.,29,56,5,15,18,22,9,28,37,10,7,3,16,15,81,105.7,52.3,12.4,20,13.6,Horz,Will Ryan,Green Bay,30,66,9,27,8,9,7,21,28,13,6,4,9,15,77,107.5,114.2,33.2,3.10625,0.345563
nc,A,2022,58.5,IUPUIButler11-9,2021-11-09,200,58.525,Butler,IUPUI,Horz,83.7,96,80.3,40.6,15.4,17.6,31.2,17.2,Byron Rimm,-7.46588,0.69826,IUPUI,18,48,3,23,8,15,6,20,26,7,5,5,9,20,47,95.7,42,23.9,33.3,52.3,BE,LaVall Jordan,Butler,15,44,7,25,19,23,10,28,38,11,3,1,14,14,56,89.8,101.6,19.6,7.46588,0.0212991
nc,A,2022,67.2,Jackson St.Illinois11-9,2021-11-09,200,67.175,Illinois,Jackson St.,SWAC,78.3,95.1,70,44.1,29.8,17.6,9.8,9.7,Wayne Brent,-14.2496,0.919419,Jackson St.,19,51,7,16,2,5,6,19,25,7,11,4,20,22,47,105.7,51.8,28.3,47.2,38.2,B10,Brad Underwood,Illinois,24,55,9,21,14,21,17,28,45,16,12,4,19,14,71,103.8,78.2,96.3,14.2496,0.194997
nc,A,2022,62.4,Jacksonville St.Wichita St.11-9,2021-11-09,200,62.4375,Wichita St.,Jacksonville St.,ASun,101.3,91.4,91.3,50,27.2,30.3,21.2,76.5,Ray Harper,2.08292,0.778908,Jacksonville St.,22,52,8,20,5,11,10,21,31,12,6,6,17,12,57,96.1,42.1,17.6,40,24.6,Amer,Isaac Brown,Wichita St.,22,57,4,22,12,14,14,23,37,11,10,7,11,10,60,92.9,92.6,51,-2.08292,0.489362
nc,N,2022,77,KansasMichigan St.11-9,2021-11-09,200,77,Kansas,Michigan St.,B12,117.9,89.6,113,53.1,11.7,20.6,37.5,95.9,Bill Self,5.14409,0.840496,Kansas,31,64,6,17,19,24,7,23,30,13,8,4,9,20,87,96.1,51.6,20.8,30.3,25.4,B10,Tom Izzo,Michigan St.,29,63,7,20,9,16,10,27,37,12,5,3,16,18,74,109.6,95.1,83.6,-5.14409,0.95802
nc,A,2022,81.4,Kennesaw St.Iowa St.11-9,2021-11-09,200,81.38749999999999,Iowa St.,Kennesaw St.,ASun,105.1,102.5,89.7,51.1,29.5,23.3,78.3,57.1,Amir Abdur-Rahim,-6.86167,0.871859,Kennesaw St.,20,46,7,20,26,36,7,24,31,6,11,1,24,26,73,103.2,60.8,27,20,64.7,B12,T.J. Otzelberger,Iowa St.,27,51,8,25,22,33,6,23,29,16,14,1,22,31,84,95.7,89.6,67.9,6.86167,0.292352
nc,A,2022,72,LafayetteSyracuse11-9,2021-11-09,200,72.01249999999999,Syracuse,Lafayette,Pat,90.8,115.9,87.5,43.3,13.9,17.8,9,5.7,Fran O'Hanlon,-18.6079,0.865816,Lafayette,23,67,12,41,5,6,8,22,30,16,4,2,10,14,63,134.7,64,12.5,33.3,19.1,ACC,Jim Boeheim,Syracuse,37,68,13,26,10,13,11,37,48,26,7,5,9,10,97,121.3,94.7,94.5,18.6079,0.139636
nc,A,2022,71.6,LIU BrooklynSan Francisco11-9,2021-11-09,200,71.575,San Francisco,LIU Brooklyn,NEC,101.1,124.3,89.4,49.1,25.1,21.9,15.8,8.5,Derek Kellogg,-18.6346,0.904066,LIU Brooklyn,24,57,8,22,8,9,7,16,23,8,6,3,18,18,64,136.9,62.9,16.8,48.4,40.3,WCC,Todd Golden,San Francisco,33,62,12,30,20,25,15,25,40,14,14,4,12,13,98,130.4,95.1,97.4,18.6346,0.273471
nc,A,2022,75,LongwoodIowa11-9,2021-11-09,200,75.025,Iowa,Longwood,BSth,101.1,119.8,97.3,41.2,16,34,21.6,12.5,Griff Aldrich,-24.2642,0.944457,Longwood,26,74,9,32,12,16,17,21,38,17,5,0,12,22,73,141.3,66.9,10.7,32.3,33.8,B10,Fran McCaffery,Iowa,36,65,15,33,19,22,10,33,43,24,6,8,8,20,106,140,93,99.1,24.2642,0.479526
nc,A,2022,74.6,Louisiana MonroeLSU11-9,2021-11-09,200,74.55000000000001,LSU,Louisiana Monroe,SB,72.7,118.7,52.3,30.9,33.5,18.9,36.2,0.4,Keith Richard,-20.4351,0.905482,Louisiana Monroe,13,47,3,16,10,17,7,19,26,7,9,4,25,17,39,135.5,61.1,16.1,47.2,26.4,SEC,Will Wade,LSU,38,72,12,29,13,19,17,30,47,23,14,7,12,16,101,116.2,64.7,99.9,20.4351,0.238881
nc,A,2022,72,Louisiana TechAlabama11-9,2021-11-09,200,71.975,Alabama,Louisiana Tech,CUSA,97.8,110,88.9,43.3,15.3,31.4,28.4,20.6,Eric Konkol,-11.6284,0.893266,Louisiana Tech,26,67,6,26,6,19,16,21,37,11,3,1,11,18,64,129.2,60.2,19.5,43.2,35.9,SEC,Nate Oats,Alabama,32,64,13,33,16,23,16,35,51,19,9,2,14,19,93,129.7,92,98.1,11.6284,0.61633
nc,A,2022,74.1,Loyola MDNorth Carolina11-9,2021-11-09,200,74.13749999999999,North Carolina,Loyola MD,Pat,97.8,100.7,90.4,50,16.2,8.8,38.2,41.7,Tavaris Hardy,-13.352,0.932649,Loyola MD,24,55,7,25,12,21,3,27,30,14,9,1,12,21,67,112,60,16.2,18.2,50.9,ACC,Hubert Davis,North Carolina,29,55,8,21,17,28,6,31,37,15,7,3,12,20,83,110.2,96.8,81.6,13.352,0.186894
nc,A,2022,67.9,MaineVirginia Tech11-9,2021-11-09,200,67.9,Virginia Tech,Maine,AE,78.3,103.2,69.2,36.1,28,33.3,4.9,4,Richard Barron,-17.3091,0.926025,Maine,20,61,4,22,3,3,13,24,37,9,3,3,19,11,47,120.8,59.8,11.8,27.3,7.6,ACC,Mike Young,Virginia Tech,35,66,9,21,3,5,9,26,35,18,4,3,8,11,82,104.4,80.8,95,17.3091,0.05995
nc,A,2022,69.8,MaristAmerican11-9,2021-11-09,225,78.525,American,Marist,MAAC,89,104.8,93,48.5,19.1,25.6,17.6,13.2,John Dunne,-0.08,0.167939,Marist,31,68,4,19,7,12,10,26,36,5,6,3,15,20,73,98.1,50,17.8,21.2,44.1,Pat,Mike Brennan,American,27,59,5,19,18,26,7,29,36,17,5,4,14,12,77,94.1,98.6,37,0.08,0.306048
