type,loc,season,tempo,game_id,date,min,pos,win,loss,team1_conf,team1_adj_o,team1_adj_d,team1_ppp,team1_efg,team1_to_per,team1_or_per,team1_ftr,team1_game_score,team1_coach,team1_avg_margin,team1_opp_avg_margin,team1,team1_fgm,team1_fga,team1_tpm,team1_tpa,team1_ftm,team1_fta,team1_oreb,team1_dreb,team1_reb,team1_ast,team1_stl,team1_blk,team1_to,team1_pf,team1_pts,team2_ppp,team2_efg,team2_to_per,team2_or_per,team2_ftr,team2_conf,team2_coach,team2,team2_fgm,team2_fga,team2_tpm,team2_tpa,team2_ftm,team2_fta,team2_oreb,team2_dreb,team2_reb,team2_ast,team2_stl,team2_blk,team2_to,team2_pf,team2_pts,team2_adj_o,team2_adj_d,team2_game_score,team2_avg_margin,team2_opp_avg_margin
nc,A,2009,92.7,283190096,2008-11-14,200,92.65,VMI,Kentucky,BSth,132.4,104.1,119.8,58.3,15.1,27.5,48.6,94.1,Duggar Baucom,NA,0.879826,VMI,35,72,14,31,27,35,11,18,29,15,13,2,14,24,111,111.2,56.2,27,51.4,45.8,SEC,Billy Gillispie,Kentucky,39,72,3,16,22,33,19,29,48,17,6,10,25,21,103,102.9,115.6,20.7,NA,0.361263
nc,A,2009,65.9,283190103,2008-11-14,200,65.9,Boston College,Central Connecticut,NEC,102.5,106.4,98.6,48,24.3,41.4,45.1,39.5,Howie Dickenman,NA,0.848109,Central Connecticut,22,51,5,15,16,23,12,19,31,6,3,3,16,21,65,121.4,53.3,18.2,48.6,41.7,ACC,Al Skinner,Boston College,29,60,6,16,16,25,18,17,35,13,8,3,12,21,80,109.8,106.7,58.2,NA,0.139894
nc,A,2009,67.5,283190104,2008-11-14,225,75.975,George Washington,Boston University,A10,82.3,74.9,82.9,51.1,34.2,34.4,63,74.5,Karl Hobbs,NA,0.554415,George Washington,21,46,5,12,16,29,11,39,50,10,7,12,26,18,63,76.3,35.1,18.4,30.4,17.6,AE,Dennis Wolff,Boston University,22,74,8,29,6,13,17,21,38,10,11,8,14,24,58,74.7,83.8,21,NA,0.38514
nc,A,2009,68.3,283190107,2008-11-14,200,68.3375,Holy Cross,Sacred Heart,NEC,88.7,99.9,84.9,51.1,29.3,17.9,42.2,20.3,Dave Bike,NA,0.530752,Sacred Heart,20,45,6,17,12,19,5,27,32,13,6,2,20,18,58,98,42,13.2,38.6,20.3,Pat,Ralph Willard,Holy Cross,27,69,4,17,9,14,17,23,40,20,11,4,9,14,67,92.5,85.2,72,NA,0.365974
nc,A,2009,76,283190119,2008-11-14,200,76,Towson,Navy,Pat,86.4,112.4,89.5,41,23.7,41.3,16.7,4.6,Billy Lange,NA,0.35544,Navy,27,72,5,25,9,12,19,31,50,10,3,1,18,25,68,113.2,54,9.2,20.5,44.4,CAA,Pat Kennedy,Towson,29,63,10,25,18,28,8,27,35,20,11,7,7,20,86,110,96.8,81.2,NA,0.276101
nc,A,2009,78.7,283190120,2008-11-14,200,78.6875,Maryland,Bucknell,Pat,73.1,91.9,66.1,34.2,25.4,26.5,38.3,6.7,Dave Paulsen,NA,0.873858,Bucknell,19,60,3,16,11,23,13,32,45,11,4,6,20,22,52,102.9,46.4,14,27.3,31.4,ACC,Gary Williams,Maryland,30,70,5,15,16,22,12,36,48,18,9,5,11,16,81,95.8,75.5,93.9,NA,0.137834
nc,A,2009,68.2,283190145,2008-11-14,200,68.2375,Mississippi,Arkansas St.,SB,78,85.3,76.2,35.8,22,35.7,25,26.4,John Brady,NA,0.783078,Arkansas St.,21,60,1,12,9,15,15,28,43,12,3,4,15,26,52,95.3,38.5,16.1,34.9,42.6,SEC,Andy Kennedy,Mississippi,22,61,3,22,18,26,15,27,42,8,4,5,11,12,65,93.9,84.1,78,NA,0.261132
nc,A,2009,73.2,283190154,2008-11-14,200,73.2125,Wake Forest,North Carolina Central,ind,76.2,112.4,65.6,31.7,30,35.4,31.7,1.1,Henry Dickerson,NA,0.9203,North Carolina Central,16,60,6,22,10,19,17,17,34,3,8,6,22,21,48,128.4,61.3,17.8,45.2,38.7,ACC,Dino Gaudio,Wake Forest,37,62,2,11,18,24,14,31,45,20,14,7,13,17,94,110.7,83.7,96.1,NA,0.0243913
nc,A,2009,69.4,283190163,2008-11-14,200,69.4125,Central Michigan,Princeton,MAC,78.9,80.7,79.2,40.2,27.4,34.1,32.1,43.5,Ernie Zeigler,NA,0.343948,Central Michigan,19,56,7,20,10,18,14,26,40,8,11,1,19,17,55,76.4,44.1,30.3,21.2,17.6,Ivy,Sydney Johnson,Princeton,19,51,7,21,8,9,7,27,34,9,11,7,21,19,53,73.3,83.5,18.3,NA,0.247081
nc,A,2009,69.9,283190164,2008-11-14,200,69.925,Rutgers,Marist,MAAC,94.8,92.6,87.2,37.1,17.2,29.8,24.2,56.8,Chuck Martin,NA,0.647115,Marist,22,66,5,17,12,16,14,27,41,6,7,4,12,25,61,90.1,43.5,18.6,32.5,55.6,BE,Fred Hill,Rutgers,22,54,3,13,16,30,13,33,46,5,10,16,13,12,63,90,97.1,29.4,NA,0.230006
