type,loc,season,tempo,game_id,date,min,pos,win,loss,team1_conf,team1_adj_o,team1_adj_d,team1_ppp,team1_efg,team1_to_per,team1_or_per,team1_ftr,team1_game_score,team1_coach,team1_avg_margin,team1_opp_avg_margin,team1,team1_fgm,team1_fga,team1_tpm,team1_tpa,team1_ftm,team1_fta,team1_oreb,team1_dreb,team1_reb,team1_ast,team1_stl,team1_blk,team1_to,team1_pf,team1_pts,team2_ppp,team2_efg,team2_to_per,team2_or_per,team2_ftr,team2_conf,team2_coach,team2,team2_fgm,team2_fga,team2_tpm,team2_tpa,team2_ftm,team2_fta,team2_oreb,team2_dreb,team2_reb,team2_ast,team2_stl,team2_blk,team2_to,team2_pf,team2_pts,team2_adj_o,team2_adj_d,team2_game_score,team2_avg_margin,team2_opp_avg_margin
nc,A,2008,65.3,273120201,2007-11-08,200,65.3125," ""Oklahoma"""," ""San Francisco""",WCC,94.2,100.1,84.2,38.6,19.9,35.1,24.6,33.3,Eddie Sutton,NA,0.874915," ""San Francisco""",21,57,2,20,11,14,13,21,34,11,7,1,13,18,55,108.7,51.8,18.4,34.4,37.5,B12,Jeff Capel," ""Oklahoma""",27,56,4,17,13,21,11,24,35,16,5,5,12,15,71,100.9,90,78.8,NA,0.210108
nc,A,2008,67,273130008,2007-11-09,200,67.025," ""Arkansas"""," ""Wofford""",SC,74.9,88.8,67.1,41.5,22.4,11.4,36.2,12.3,Mike Young,NA,0.895301," ""Wofford""",17,47,5,13,6,17,4,23,27,9,4,3,15,22,45,100,50.9,19.4,28.1,38.9,SEC,John Pelphrey," ""Arkansas""",26,54,3,18,12,21,9,31,40,13,5,11,13,18,67,90.6,68.6,96.1,NA,0.286873
nc,N,2008,84.2,273130013,2007-11-09,200,84.25," ""Massachusetts"""," ""Cal Poly""",A10,102.7,84.3,106.8,51.6,17.8,20,66.1,90.6,Travis Ford,NA,0.221304," ""Massachusetts""",28,62,8,23,26,41,9,32,41,15,11,7,15,17,90,76,38.3,21.4,23.8,29.7,BW,Kevin Bromley," ""Cal Poly""",23,64,3,22,15,19,10,36,46,12,8,4,18,30,64,81.8,97.8,11.3,NA,0.812373
nc,N,2008,66.9,273130021,2007-11-09,200,66.8875," ""San Diego St."""," ""Liberty""",BSth,80.8,90.5,74.8,41.5,31.4,25.7,31.9,21.3,Ritchie McKay,NA,0.714807," ""Liberty""",16,47,7,23,11,15,9,19,28,11,9,2,21,18,50,92.7,54.4,32.9,24,31.1,MWC,Steve Fisher," ""San Diego St.""",21,45,7,18,13,14,6,26,32,12,7,2,22,21,62,86.9,76.1,82.1,NA,0.331771
nc,A,2008,75.6,273130024,2007-11-09,200,75.63749999999999," ""Stanford"""," ""Harvard""",Ivy,89,126.9,74,39.4,25.1,23.3,59.6,1.6,Tommy Amaker,NA,0.949802," ""Harvard""",19,52,3,12,15,31,10,9,19,7,8,2,19,18,56,146.8,74.2,23.8,65.4,27.3,P10,Trent Johnson," ""Stanford""",43,66,12,19,13,18,17,33,50,25,7,4,18,28,111,129.6,82,99.5,NA,0.145574
nc,A,2008,66.9,273130026,2007-11-09,200,66.9125," ""UCLA"""," ""Portland St.""",BSky,86.9,87.4,71.7,40.4,32.9,29.4,13.5,48.3,Ken Bone,NA,0.975417," ""Portland St.""",18,52,6,18,6,7,10,18,28,8,5,2,22,22,48,103.1,57.4,26.9,30.8,42.6,P10,Ben Howland," ""UCLA""",24,47,6,15,15,20,8,24,32,15,8,3,18,12,69,99.7,70.7,98.1,NA,0.553548
nc,A,2008,62.8,273130038,2007-11-09,200,62.7875," ""New Mexico"""," ""Colorado""",MWC,90,72.9,86,51.1,28.7,25.8,37.8,91.8,Steve Alford,NA,0.727244," ""New Mexico""",20,45,6,12,8,17,8,26,34,13,2,3,18,21,54,74.9,38.6,23.9,18.8,45.5,B12,Jeff Bzdelik," ""Colorado""",15,44,4,19,13,20,6,23,29,10,5,6,15,19,47,82.4,80.2,57.6,NA,0.850897
nc,A,2008,71.8,273130052,2007-11-09,200,71.775," ""Florida St."""," ""Nicholls St.""",Slnd,90.3,103.8,80.8,49.1,37.6,44.8,14.8,16.8,J.P. Piper,NA,0.864219," ""Nicholls St.""",24,54,5,19,5,8,13,16,29,14,10,3,27,14,58,112.9,62.7,25.1,38.5,16.9,ACC,Leonard Hamilton," ""Florida St.""",32,59,10,27,7,10,10,16,26,18,18,3,18,14,81,111,92.1,89.6,NA,0.214955
nc,A,2008,64.7,273130057,2007-11-09,200,64.675," ""Florida"""," ""North Dakota St.""",Sum,105.4,100,100.5,49.1,23.2,40,22.4,64.8,Saul Phillips,NA,0.88989," ""North Dakota St.""",25,58,7,22,8,13,14,20,34,18,5,3,15,15,65,116,58.6,18.6,37.5,22.4,SEC,Billy Donovan," ""Florida""",31,58,6,10,7,13,12,21,33,12,9,3,12,17,75,113.7,99.3,82.6,NA,0.518751
nc,A,2008,64.3,273130058,2007-11-09,200,64.275," ""Cleveland St."""," ""South Florida""",Horz,117.4,103.4,113.6,47.3,15.6,39.4,45.5,81.1,Gary Waters,NA,0.735999," ""Cleveland St.""",24,55,4,16,21,25,13,22,35,11,10,5,10,24,73,108.9,51.1,20.2,31.2,71.7,BE,Stan Heath," ""South Florida""",20,46,7,12,23,33,10,20,30,10,2,5,13,21,70,115.6,116,48.9,NA,0.596092
nc,A,2008,71.6,273130059,2007-11-09,200,71.6375," ""UNC Greensboro"""," ""Georgia Tech""",SC,119.7,91.8,115.9,57.5,22.3,36.4,54.7,95.5,Mike Dement,NA,0.865526," ""UNC Greensboro""",26,53,9,25,22,29,12,24,36,19,5,2,16,20,83,103.3,44.1,22.3,46.7,29.4,ACC,Paul Hewitt," ""Georgia Tech""",26,68,8,20,14,20,21,21,42,13,8,2,16,23,74,103.6,111.4,30.3,NA,0.587673
nc,A,2008,85.7,273130061,2007-11-09,200,85.7375," ""Georgia"""," ""Jacksonville St.""",OVC,85,118.7,75.8,38.8,18.7,30,18.8,2.1,Mike LaPlante,NA,0.787036," ""Jacksonville St.""",26,80,10,30,3,15,18,21,39,15,6,4,16,25,65,124.8,57,17.5,48.8,32.9,SEC,Dennis Felton," ""Georgia""",43,79,4,16,17,26,20,42,62,23,3,13,15,18,107,107.5,83.8,94.6,NA,0.0924341
nc,A,2008,70.4,273130062,2007-11-09,200,70.44999999999999," ""San Diego"""," ""Hawaii""",WCC,99.3,101.5,103.6,51.6,22.7,45,34.4,43.8,Bill Grier,NA,0.402764," ""San Diego""",28,61,7,13,10,21,18,26,44,15,8,2,16,19,73,102.2,43.1,19.9,40.9,35.4,WAC,Bobby Nash," ""Hawaii""",25,65,6,20,16,23,18,22,40,13,7,3,14,18,72,108.4,106.6,55,NA,0.584662
nc,A,2008,63.3,273130066,2007-11-09,200,63.275," ""Iowa St."""," ""Winston Salem St.""",ind,77.1,90.8,69.5,33.3,22.1,31.2,4.8,13.3,Bobby Collins,NA,0.727245," ""Winston Salem St.""",16,63,10,27,2,3,15,19,34,10,12,6,14,17,44,91.7,41.1,23.7,44.1,26.8,B12,Greg McDermott," ""Iowa St.""",23,56,0,12,12,15,15,33,48,12,7,10,15,10,58,85.3,82.7,59,NA,0.0765188
nc,A,2008,70.5,273130068,2007-11-09,225,79.2625," ""Boise St."""," ""Utah Valley""",ind,91.4,87.1,90.8,59.1,35.3,32.1,21.8,63.5,Dick Hunsaker,NA,0.667795," ""Utah Valley""",29,55,7,18,7,12,9,27,36,5,4,5,28,22,72,92.1,35.3,16.4,44.9,36,WAC,Greg Graham," ""Boise St.""",24,75,5,31,20,27,22,19,41,10,16,2,13,15,73,84.7,91.6,29,NA,0.261666
nc,A,2008,75.9,273130098,2007-11-09,200,75.86250000000001," ""Western Kentucky"""," ""Kennesaw St.""",ASun,89,113.4,80.4,34.5,25,37.5,58.6,5.8,Tony Ingle,NA,0.869419," ""Kennesaw St.""",18,58,4,18,21,34,18,20,38,8,6,2,19,28,61,126.5,56.9,17.1,37.5,63.8,SB,Darrin Horn," ""Western Kentucky""",31,58,4,17,30,37,12,30,42,14,10,4,13,27,96,114.9,91.7,93.1,NA,0.110989
nc,A,2008,66,273130104,2007-11-09,200,65.9625," ""Boston University"""," ""St. Bonaventure""",A10,89,107,86.4,50,30.3,32.1,20.8,10.8,Mark Schmidt,NA,0.4285," ""St. Bonaventure""",21,48,6,22,9,10,9,27,36,13,5,1,20,17,57,103.1,46.7,16.7,27,21.3,AE,Dennis Wolff," ""Boston University""",24,61,9,33,11,13,10,19,29,17,10,0,11,13,68,94.4,86.5,73.2,NA,0.305537
nc,A,2008,70.4,273130119,2007-11-09,200,70.44999999999999," ""Towson"""," ""Loyola MD""",MAAC,96.8,119.6,97.9,49.1,21.3,25.7,28.1,8.1,Jimmy Patsos,NA,0.373772," ""Loyola MD""",23,57,10,29,13,16,9,21,30,15,4,2,15,22,69,117.8,50,17,47.5,43.8,CAA,Pat Kennedy," ""Towson""",29,64,6,21,19,28,19,26,45,19,9,4,12,16,83,110.3,97,81.5,NA,0.395251
nc,A,2008,64.6,273130130,2007-11-09,200,64.6," ""Michigan"""," ""Radford""",BSth,92,122.4,85.1,44.4,29.4,37.8,22.2,3.6,Brad Greenberg,NA,0.697681," ""Radford""",21,54,6,19,7,12,14,20,34,16,2,4,19,17,55,126.9,56.6,12.4,41.2,32.8,B10,John Beilein," ""Michigan""",31,61,7,23,13,20,14,23,37,16,10,4,8,13,82,114.9,95.5,89.3,NA,0.118688
nc,A,2008,58.4,273130149,2007-11-09,200,58.3875," ""Montana"""," ""Colorado St.""",MWC,66.1,119.6,66.8,34,24,21.9,21.3,0.1,Tim Miles,NA,0.474833," ""Colorado St.""",16,47,0,10,7,10,7,18,25,7,1,2,14,20,39,128.5,57.4,12,40,35.2,BSky,Wayne Tinkle," ""Montana""",26,54,10,21,13,19,12,25,37,11,6,3,7,12,75,115.6,71.9,99.6,NA,0.219641
nc,A,2008,82.4,273130150,2007-11-09,200,82.45," ""Duke"""," ""North Carolina Central""",ind,82.3,123.3,67.9,40,31.5,25,20,0.9,Henry Dickerson,NA,0.962369," ""North Carolina Central""",21,60,6,18,8,12,10,14,24,13,10,3,26,27,56,146.8,69.1,21.8,56.2,47.1,ACC,Mike Krzyzewski," ""Duke""",39,68,16,28,27,32,18,30,48,28,10,9,18,18,121,134.7,89.2,99.1,NA,0.0405595
nc,A,2008,65.6,273130154,2007-11-09,200,65.625," ""Wake Forest"""," ""Fairfield""",MAAC,101.7,120.3,91.4,49,35,42.9,36.7,12.7,Ed Cooley,NA,0.841244," ""Fairfield""",19,49,10,16,12,18,15,21,36,12,9,3,23,15,60,129.5,65,15.2,32.3,20,ACC,Dino Gaudio," ""Wake Forest""",32,60,14,29,7,12,10,20,30,21,14,4,10,19,85,117.9,93.2,93.8,NA,0.291233
nc,A,2008,74.2,273130156,2007-11-09,200,74.225," ""Creighton"""," ""DePaul""",BE,90.7,93,83.5,47.4,31,30.3,19.3,43,Jerry Wainwright,NA,0.824761," ""DePaul""",25,57,4,19,8,11,10,31,41,13,7,6,23,18,62,99.7,47.2,16.2,32.6,15.5,MVC,Dana Altman," ""Creighton""",28,71,11,26,7,11,15,23,38,20,13,3,12,16,74,95,78.1,90.4,NA,0.601426
nc,A,2008,73.7,273130164,2007-11-09,200,73.7125," ""Rutgers"""," ""Tennessee Tech""",OVC,93.1,99.8,86.8,37.7,24.4,43.5,32.3,30.9,Mike Sutton,NA,0.530983," ""Tennessee Tech""",22,65,5,19,15,21,20,23,43,13,12,4,18,21,64,95,46.8,29.8,46.5,35.5,BE,Fred Hill," ""Rutgers""",26,62,6,22,12,22,20,26,46,16,7,7,22,19,70,89,92,40.6,NA,0.21272
nc,A,2008,60,273130171,2007-11-09,200,59.974999999999994," ""Fordham"""," ""Columbia""",A10,128.6,108.9,131.7,68.5,15,28,56.5,87.1,Dereck Whittenburg,NA,0.318397," ""Fordham""",26,46,11,21,16,26,7,18,25,14,10,2,9,17,79,101.7,50,26.7,40,33.3,Ivy,Joe Jones," ""Columbia""",20,48,8,20,13,16,12,18,30,15,3,0,16,23,61,102.9,131.6,5.5,NA,0.459596
nc,A,2008,76.8,273130195,2007-11-09,200,76.85," ""Ohio"""," ""New Mexico St.""",WAC,97.2,97.3,93.7,46.9,23.4,39.5,29.7,49.8,Marvin Menzies,NA,0.747108," ""New Mexico St.""",27,64,6,28,12,19,17,28,45,14,3,4,18,26,72,104.1,50,20.8,30,55,MAC,Tim O'Shea," ""Ohio""",26,60,8,24,20,33,12,26,38,14,8,0,16,21,80,105.2,90.8,84.4,NA,0.645385
nc,A,2008,78.7,273130197,2007-11-09,200,78.73750000000001," ""Oklahoma St."""," ""Prairie View A&M""",SWAC,69.4,119.1,61,47.7,45.7,25,31.8,0.2,Byron Rimm,NA,0.848289," ""Prairie View A&M""",19,44,4,13,6,14,7,20,27,9,7,0,36,28,48,132.1,66.7,17.8,42.9,40.9,B12,Sean Sutton," ""Oklahoma St.""",39,66,10,20,16,27,15,21,36,20,18,3,14,20,104,115.4,74.4,99.4,NA,0.0535289
nc,A,2008,54.9,273130201,2007-11-09,200,54.9125," ""Oklahoma"""," ""Denver""",SB,103.4,133.1,91.1,53,34.6,23.8,54.5,5.2,Joe Scott,NA,0.874915," ""Denver""",15,33,5,13,15,18,5,11,16,8,3,2,19,14,50,145.7,73,20,50,18,B12,Jeff Capel," ""Oklahoma""",30,50,13,23,7,9,11,16,27,17,8,2,11,16,80,138.1,100.4,97.5,NA,0.235086
nc,A,2008,65.3,273130219,2007-11-09,225,73.475," ""Drexel"""," ""Penn""",CAA,86.8,85.2,91.2,52.8,25.9,23.7,37.7,55.3,Bruiser Flint,NA,0.249415," ""Drexel""",23,53,10,20,11,20,9,33,42,16,9,7,19,21,67,80.3,35.8,23.1,37.7,32.8,Ivy,Glen Miller," ""Penn""",21,67,6,27,11,22,20,29,49,13,8,4,17,20,59,83.1,105,6.4,NA,0.201785
nc,A,2008,58.7,273130222,2007-11-09,200,58.6875," ""Villanova"""," ""Stony Brook""",AE,122.1,134.2,109.1,62.2,22.2,21.7,51.2,25.2,Steve Pikiell,NA,0.877123," ""Stony Brook""",21,41,9,21,13,21,5,14,19,11,2,2,13,22,64,146.5,62.5,13.6,54.8,42.9,BE,Jay Wright," ""Villanova""",31,56,8,16,16,24,17,18,35,19,5,4,8,16,86,138,125.1,75.5,NA,0.126704
nc,A,2008,81.2,273130227,2007-11-09,200,81.1875," ""Rhode Island"""," ""Florida Atlantic""",SB,79.6,96.5,77.6,44.3,30.8,26.5,45.3,9.8,Rex Walters,NA,0.812095," ""Florida Atlantic""",23,53,1,11,16,24,9,27,36,14,3,2,25,22,63,110.9,56.6,18.5,28.9,30.9,A10,Jim Baron," ""Rhode Island""",35,68,7,20,13,21,11,25,36,22,12,0,15,18,90,103.2,81,94.2,NA,0.29138
nc,A,2008,65.2,273130245,2007-11-09,200,65.175," ""Texas A&M"""," ""McNeese St.""",Slnd,88.6,98.4,76.7,44.3,29.2,24.2,5.7,23.1,Dave Simmons,NA,0.937339," ""McNeese St.""",20,53,7,14,3,3,8,20,28,10,5,3,19,20,50,112,60,16.9,25.9,46,B12,Mark Turgeon," ""Texas A&M""",27,50,6,13,13,23,7,25,32,16,8,5,11,10,73,107.7,85.5,93.4,NA,0.22123
nc,A,2008,75,273130248,2007-11-09,200,75.025," ""Houston"""," ""Morehead St.""",OVC,75.4,96.5,72,45,37.3,31.6,36,5.5,Donnie Tyndall,NA,0.832135," ""Morehead St.""",19,50,7,20,9,18,12,27,39,11,6,1,28,20,54,110.6,54,18.7,27,32.3,CUSA,Thomas Penders," ""Houston""",28,62,11,30,16,20,10,26,36,17,12,3,14,17,83,102.4,81.8,93,NA,0.136279
nc,A,2008,71.9,273130254,2007-11-09,200,71.925," ""Utah"""," ""USC Upstate""",ASun,78.1,107.4,72.3,34,25,19,52,2.5,Eddie Payne,NA,0.819681," ""USC Upstate""",14,50,6,23,18,26,8,14,22,8,10,3,18,16,52,119.6,63.4,27.8,50,35.7,MWC,Jim Boylen," ""Utah""",32,56,7,15,15,20,14,34,48,21,9,3,20,21,86,112.9,84.2,96.7,NA,0.140475
nc,A,2008,82.6,273130256,2007-11-09,200,82.5875," ""James Madison"""," ""Siena""",MAAC,102.6,118.3,106.6,50.8,24.2,36.1,52.4,16.3,Fran McCaffery,NA,0.421758," ""Siena""",28,63,8,24,24,33,13,13,26,7,6,1,20,22,88,121.1,74.6,31.5,50,35.1,CAA,Dean Keener," ""James Madison""",37,57,11,22,15,20,13,23,36,19,7,4,26,31,100,121.4,103.4,86.4,NA,0.629311
nc,A,2008,61.8,273130259,2007-11-09,200,61.85," ""Virginia Tech"""," ""Elon""",SC,120.8,105.5,103.5,48.2,16.2,33.3,32.1,82.5,Ernie Nestor,NA,0.911106," ""Elon""",23,56,8,25,10,18,13,23,36,14,1,3,10,24,64,111.6,50,12.9,32.4,69.4,ACC,Seth Greenberg," ""Virginia Tech""",23,49,3,10,20,34,11,26,37,12,6,8,8,15,69,112.8,111.6,53,NA,0.341023
nc,A,2008,60.5,273130265,2007-11-09,200,60.4625," ""Washington St."""," ""Eastern Washington""",BSky,80.3,97.3,67.8,37.5,26.5,15.6,22.7,9.9,Kirk Earlywine,NA,0.952707," ""Eastern Washington""",13,44,7,18,8,10,5,21,26,7,5,0,16,13,41,112.5,55.8,16.5,25,25,P10,Tony Bennett," ""Washington St.""",26,52,6,17,10,13,7,27,34,17,7,3,10,14,68,108.1,76.2,98.2,NA,0.23217
nc,A,2008,76.6,273130278,2007-11-09,200,76.61250000000001," ""Fresno St."""," ""Portland""",WCC,92.3,101,88.8,45.8,24.8,25,28.8,26.1,Eric Reveno,NA,0.493664," ""Portland""",25,59,4,18,14,17,9,34,43,12,6,0,19,29,68,97.9,52.9,17,12.8,65.4,WAC,Steve Cleveland," ""Fresno St.""",21,52,13,26,20,34,5,27,32,15,8,3,13,19,75,91.8,95.8,38.1,NA,0.182446
nc,A,2008,70,273130300,2007-11-09,200,69.975," ""UC Irvine"""," ""Loyola Marymount""",WCC,88.6,102.5,87.2,46.9,30,30,42.9,15.7,Rodney Tention,NA,0.579312," ""Loyola Marymount""",22,49,2,12,15,21,9,24,33,10,4,1,21,17,61,105.8,54.8,15.7,14.3,40.4,BW,Pat Douglass," ""UC Irvine""",28,52,1,11,17,21,4,21,25,8,8,2,11,21,74,95,103,28.3,NA,0.0507198
nc,A,2008,76.4,273130322,2007-11-09,200,76.45," ""Wagner"""," ""Lafayette""",NEC,92.2,88.4,96.8,41.7,17,35.3,48.5,62.1,Mike Deane,NA,0.480076," ""Wagner""",26,66,3,17,19,32,18,31,49,10,8,3,13,19,74,91.6,49.2,20.9,20.5,19,Pat,Fran O'Hanlon," ""Lafayette""",27,63,8,23,8,12,8,33,41,15,6,3,16,23,70,90.1,104.5,15.3,NA,0.243515
nc,A,2008,62.4,273130328,2007-11-09,200,62.3875," ""Utah St."""," ""Southern Utah""",Sum,76.2,84.9,78.5,40.2,30.5,35.1,23.5,22.4,Roger Reid,NA,0.700812," ""Southern Utah""",19,51,3,7,8,12,13,13,26,9,8,1,19,21,49,96.2,51.1,30.5,45.8,37,WAC,Stew Morrill," ""Utah St.""",22,46,3,10,13,17,11,24,35,16,7,5,19,17,60,89.6,81.3,75.3,NA,0.272392
nc,A,2008,86.4,273130333,2007-11-09,200,86.36250000000001," ""Alabama"""," ""Troy""",SB,87.3,88.2,83.4,39.4,17.4,25,15,47,Don Maestri,NA,0.81373," ""Troy""",26,80,11,43,9,12,14,21,35,12,12,1,15,19,72,97.3,53.5,28.9,47.5,26.8,SEC,Mark Gottfried," ""Alabama""",36,71,4,20,8,19,19,42,61,18,7,3,25,14,84,87.7,84.8,59.4,NA,0.228983
nc,A,2008,70.1,273130357,2007-11-09,200,70.07499999999999," ""Texas Southern"""," ""Texas A&M Corpus Chris""",SWAC,100.4,96.7,102.7,54.1,24.3,27.6,42.9,60.5,Robert Moreland,NA,0.311336," ""Texas Southern""",21,49,11,22,19,21,8,25,33,13,9,1,17,15,72,91.3,45.1,31.4,40.5,21.3,Slnd,Perry Clark," ""Texas A&M Corpus Chris""",23,61,9,26,9,13,17,21,38,13,10,4,22,19,64,83.8,121.8,1.3,NA,0.0438337
nc,A,2008,60.1,273132005,2007-11-09,200,60.075," ""Air Force"""," ""Dartmouth""",Ivy,70,110.6,63.3,33,30,28.6,19.1,0.5,Terry Dunn,NA,0.641284," ""Dartmouth""",13,47,5,20,7,9,10,17,27,9,4,2,18,23,38,111.5,59.8,23.3,26.1,61,MWC,Jeff Reynolds," ""Air Force""",22,41,5,13,18,25,6,25,31,13,8,3,14,16,67,102,74.6,97.3,NA,0.0963626
nc,A,2008,55.2,273132050,2007-11-09,200,55.175," ""Butler"""," ""Ball St.""",Horz,111.5,88,110.6,54.3,19.9,30,37,93.8,Brad Stevens,NA,0.396714," ""Butler""",21,46,8,22,11,17,9,23,32,12,3,1,11,16,61,81.6,39,18.1,30.3,18,MAC,Billy Taylor," ""Ball St.""",19,50,1,14,6,9,10,21,31,10,6,1,10,17,45,87.6,98.3,21,NA,0.860202
nc,N,2008,76.2,273132113,2007-11-09,200,76.225," ""Centenary"""," ""Lipscomb""",ASun,85,98.7,90.5,54.1,39.4,51.5,59.2,15.3,Scott Sanderson,NA,0.218532," ""Lipscomb""",24,49,5,18,16,29,17,25,42,14,7,2,30,27,69,94.5,44.3,26.2,32.4,62.3,Sum,Rob Flaska," ""Centenary""",20,53,7,19,25,33,12,16,28,10,14,3,20,27,72,94.1,93.6,51.4,NA,0.404811
nc,A,2008,75,273132132,2007-11-09,200,75.025," ""Belmont"""," ""Cincinnati""",ASun,121.2,97.9,114.6,61.3,17.3,24.2,27.4,92.1,Rick Byrd,NA,0.739703," ""Belmont""",32,62,12,30,10,17,8,25,33,24,12,1,13,19,86,100,50,25.3,39,33.9,BE,Mick Cronin," ""Cincinnati""",27,62,8,25,13,21,16,25,41,12,6,3,19,18,75,96.9,110.9,17.6,NA,0.468357
