type,loc,season,tempo,game_id,date,min,pos,win,loss,team1_conf,team1_adj_o,team1_adj_d,team1_ppp,team1_efg,team1_to_per,team1_or_per,team1_ftr,team1_game_score,team1_coach,team1_avg_margin,team1_opp_avg_margin,team1,team1_fgm,team1_fga,team1_tpm,team1_tpa,team1_ftm,team1_fta,team1_oreb,team1_dreb,team1_reb,team1_ast,team1_stl,team1_blk,team1_to,team1_pf,team1_pts,team2_ppp,team2_efg,team2_to_per,team2_or_per,team2_ftr,team2_conf,team2_coach,team2,team2_fgm,team2_fga,team2_tpm,team2_tpa,team2_ftm,team2_fta,team2_oreb,team2_dreb,team2_reb,team2_ast,team2_stl,team2_blk,team2_to,team2_pf,team2_pts,team2_adj_o,team2_adj_d,team2_game_score,team2_avg_margin,team2_opp_avg_margin
nc,A,2016,70.9,Cal St. NorthridgeNorthern Illinois11-13,2015-11-13,200,70.9375," ""Northern Illinois"""," ""Cal St. Northridge""",BW,106.5,117,100.1,50.9,19.7,31.7,56.4,25.4,Reggie Theus,-4.26234,0.575324," ""Cal St. Northridge""",26,55,4,12,15,31,13,23,36,15,7,1,14,27,71,117,54.6,16.9,32.4,63,MAC,Mark Montgomery," ""Northern Illinois""",24,54,11,24,24,34,11,28,39,16,8,3,12,24,83,111.1,108.3,57.5,4.26234,0.253429
nc,A,2016,76.3,CanisiusHofstra11-13,2015-11-13,200,76.3375," ""Hofstra"""," ""Canisius""",MAAC,119.5,111.5,111.3,55.6,15.7,28.2,12.7,68.8,Jim Baron,5.56074,0.750317," ""Canisius""",34,71,11,32,6,9,11,23,34,17,4,2,12,20,85,125.8,62.3,17,36.1,36.9,CAA,Joe Mihalich," ""Hofstra""",35,65,11,28,15,24,13,28,41,23,7,1,13,12,96,108.5,115.2,33.4,-5.56074,0.268526
nc,A,2016,68.9,Charleston SouthernWichita St.11-13,2015-11-13,200,68.8625," ""Wichita St."""," ""Charleston Southern""",BSth,114.9,114.4,91.5,45.8,18.9,15.8,62.5,51.2,Barclay Radebaugh,-8.36665,0.948994," ""Charleston Southern""",18,48,8,25,19,30,6,23,29,8,0,1,13,39,63,127.8,50,11.6,41,71.9,MVC,Gregg Marshall," ""Wichita St.""",25,57,7,25,31,41,16,32,48,14,4,4,8,27,88,114,103.1,76.1,8.36665,0.152017
nc,A,2016,74.3,ChattanoogaGeorgia11-13,2015-11-13,225,83.55," ""Chattanooga"""," ""Georgia""",SC,121.5,100.6,110.1,52.2,19.2,34.9,44.9,89.8,Matt McCall,3.65578,0.838402," ""Chattanooga""",30,69,12,30,20,31,15,22,37,11,9,2,16,33,92,107.7,64.6,25.1,26.7,93.8,SEC,Mark Fox," ""Georgia""",26,48,10,20,28,45,8,28,36,12,11,11,21,30,90,107.9,111.1,41.8,-3.65578,0.549338
nc,A,2016,72.3,Coastal CarolinaNevada11-13,2015-11-13,200,72.35," ""Nevada"""," ""Coastal Carolina""",BSth,89.3,96.6,77.4,33.3,23.5,34.7,46.7,28.6,Cliff Ellis,-1.31937,0.65996," ""Coastal Carolina""",18,60,4,15,16,28,17,28,45,8,5,4,17,22,56,100.9,43.8,12.4,33.3,36.9,MWC,Eric Musselman," ""Nevada""",26,65,5,17,16,24,14,32,46,13,10,8,9,19,73,96,86.8,76.1,1.31937,0.396628
nc,A,2016,66.5,ColgateGeorge Mason11-13,2015-11-13,200,66.4875," ""Colgate"""," ""George Mason""",Pat,97.2,84.7,99.3,55.7,21.1,17.2,59.1,83.1,Matt Langel,1.87634,0.533164," ""Colgate""",22,44,5,14,17,26,5,32,37,13,1,2,14,30,66,79.7,35.7,21.1,27.3,71.4,A10,Dave Paulsen," ""George Mason""",16,49,3,18,18,35,12,24,36,5,3,0,14,27,53,76.6,97.8,5.7,-1.87634,0.206924
nc,N,2016,78.2,ColoradoIowa St.11-13,2015-11-13,200,78.175," ""Iowa St."""," ""Colorado""",P12,83.1,74.7,79.3,43.7,23,14.6,17.5,77.3,Tad Boyle,-4.34002,0.916276," ""Colorado""",23,63,9,23,7,11,6,32,38,14,7,3,18,21,62,87,46.2,15.4,20,23.1,B12,Steve Prohm," ""Iowa St.""",29,65,2,10,8,15,8,35,43,12,7,2,12,18,68,95.3,75.9,93.1,4.34002,0.808026
nc,A,2016,85.8,Coppin St.Eastern Kentucky11-13,2015-11-13,200,85.775," ""Eastern Kentucky"""," ""Coppin St.""",MEAC,91.7,118.8,93.3,44.8,23.3,36.2,47.8,4.9,Michael Grant,-12.7235,0.486525," ""Coppin St.""",27,67,6,21,20,32,17,27,44,16,4,0,20,23,80,124.7,59.3,12.8,30.8,34.7,OVC,Dan McHale," ""Eastern Kentucky""",40,75,9,29,18,26,12,30,42,24,10,3,11,29,107,112.2,105.1,68.1,12.7235,0.103378
nc,A,2016,74.5,CornellGeorgia Tech11-13,2015-11-13,200,74.475," ""Georgia Tech"""," ""Cornell""",Ivy,123.6,133.8,108.8,57.5,17.5,22.2,31.7,28.7,Bill Courtney,-10.2105,0.882822," ""Cornell""",28,60,13,31,12,19,8,16,24,14,2,0,13,21,81,155.8,65.4,8.1,55.6,29.5,ACC,Brian Gregory," ""Georgia Tech""",47,78,8,23,14,23,20,28,48,30,8,2,6,19,116,141.6,125.5,80.1,10.2105,0.176829
nc,A,2016,74.5,DartmouthSeton Hall11-13,2015-11-13,200,74.5125," ""Seton Hall"""," ""Dartmouth""",Ivy,107,101.2,89.9,42.9,17.4,22,25.4,65.4,Paul Cormier,-5.27269,0.926117," ""Dartmouth""",24,63,6,18,13,16,9,18,27,16,8,3,13,32,67,112.7,66,26.8,41.9,91.5,BE,Kevin Willard," ""Seton Hall""",29,47,4,8,22,43,13,32,45,20,7,6,20,21,84,108.3,98.9,74,5.27269,0.299963
nc,A,2016,64.9,DelawareDelaware St.11-13,2015-11-13,200,64.9375," ""Delaware"""," ""Delaware St.""",CAA,85.4,103.9,95.5,47.9,23.1,31.2,47.9,9.5,Monte Ross,-3.56658,0.0780902," ""Delaware""",19,48,8,25,16,23,10,34,44,13,2,6,15,9,62,86.2,43.8,12.3,17.1,3.1,MEAC,Keith Walker," ""Delaware St.""",24,64,8,29,0,2,7,22,29,7,10,3,8,21,56,83.8,96.1,17.2,3.56658,0.204042
nc,A,2016,59.9,DenverMilwaukee11-13,2015-11-13,200,59.8625," ""Milwaukee"""," ""Denver""",Sum,99.2,106.2,96.9,60.7,25.1,13.6,23.8,31.3,Joe Scott,-3.47808,0.69417," ""Denver""",22,42,7,17,7,10,3,16,19,16,6,1,15,23,58,118.6,52,23.4,42.9,42.9,Horz,Rob Jeter," ""Milwaukee""",21,49,9,27,20,21,12,19,31,18,6,0,14,15,71,113.7,103.2,75.3,3.47808,0.380718
nc,A,2016,73.9,DrexelSaint Joseph's11-13,2015-11-13,200,73.9125," ""Saint Joseph's"""," ""Drexel""",CAA,112.6,103.8,109.6,49.2,13.5,38.5,43.8,71.7,Bruiser Flint,-8.91178,0.893372," ""Drexel""",29,64,5,16,18,28,15,22,37,11,4,3,10,29,81,110.9,50.9,21.6,35.3,73.6,A10,Phil Martelli," ""Saint Joseph's""",25,53,4,18,28,39,12,24,36,12,5,6,16,23,82,112.4,111.2,53.1,8.91178,0.254696
nc,A,2016,68.4,Eastern IllinoisIndiana11-13,2015-11-13,200,68.45," ""Indiana"""," ""Eastern Illinois""",OVC,80.8,105.1,71.6,38,21.9,14.3,38,4.6,Jay Spoonhour,-17.7622,0.938231," ""Eastern Illinois""",17,50,4,16,11,19,5,12,17,5,7,0,15,25,49,128.6,59.8,23.4,63.6,41,B10,Tom Crean," ""Indiana""",32,61,9,27,15,25,21,30,51,15,9,3,16,23,88,117.5,80.1,98.8,17.7622,0.206966
nc,A,2016,77.9,Eastern WashingtonMississippi St.11-13,2015-11-13,200,77.925," ""Mississippi St."""," ""Eastern Washington""",BSky,126.4,122.3,112.9,55.4,14.1,24.3,33.8,59.3,Jim Hayford,-0.428571,0.799729," ""Eastern Washington""",33,65,6,22,16,22,9,16,25,9,8,0,11,20,88,136,65.9,16.7,42.9,36.4,SEC,Ben Howland," ""Mississippi St.""",41,66,5,17,19,24,12,28,40,14,4,7,13,21,106,117.7,112.2,63.3,0.428571,0.386704
nc,A,2016,81.4,ElonCharlotte11-13,2015-11-13,200,81.375," ""Elon"""," ""Charlotte""",CAA,108.2,83.1,104.5,53.6,20.9,26.3,23.2,95.4,Matt Matheny,19.3785,0.444573," ""Elon""",33,69,8,24,11,16,10,31,41,14,4,0,17,26,85,90.9,41.5,13.5,29.5,52.3,CUSA,Mark Price," ""Charlotte""",24,65,6,16,20,34,13,28,41,7,7,4,11,18,74,81.6,111.7,2.6,-19.3785,0.413739
nc,A,2016,66.5,FairfieldYale11-13,2015-11-13,200,66.5," ""Yale"""," ""Fairfield""",MAAC,95.3,97.9,85.7,47,22.6,12.5,26,42.4,Sydney Johnson,-6.64501,0.863241," ""Fairfield""",20,50,7,21,10,13,4,20,24,14,6,7,15,26,57,105.3,42.2,21.1,48.7,46.6,Ivy,James Jones," ""Yale""",22,58,5,21,21,27,19,28,47,14,7,1,14,17,70,100.5,88.6,81,6.64501,0.332799
nc,A,2016,77.2,Fairleigh DickinsonVillanova11-13,2015-11-13,200,77.2125," ""Villanova"""," ""Fairleigh Dickinson""",NEC,82.6,96.6,69.9,32.5,16.8,18.8,28.6,14.1,Greg Herenda,-20.141,0.978543," ""Fairleigh Dickinson""",17,63,7,26,13,18,9,28,37,12,10,0,13,25,54,117.9,53.6,15.5,33.3,36.2,BE,Jay Wright," ""Villanova""",32,69,10,36,17,25,14,39,53,20,6,4,12,19,91,103,72.9,98.2,20.141,0.161388
nc,A,2016,70.5,Florida AtlanticMichigan St.11-13,2015-11-13,200,70.475," ""Michigan St."""," ""Florida Atlantic""",CUSA,85.8,96.9,78,38.1,14.2,12.5,23.7,19.8,Michael Curry,-16.069,0.957874," ""Florida Atlantic""",20,59,5,20,10,14,5,21,26,9,5,3,10,25,55,116.4,52.4,18.4,46.2,45.2,B10,Tom Izzo," ""Michigan St.""",30,62,5,13,17,28,18,35,53,25,1,12,13,14,82,110.2,86.8,94,16.069,0.144295
nc,A,2016,63.9,FloridaNavy11-13,2015-11-13,200,63.8625," ""Florida"""," ""Navy""",SEC,92.2,69.6,92.4,50,29.8,40.6,38.8,96.2,Michael White,6.84083,0.484036," ""Florida""",23,49,3,19,10,19,13,34,47,8,8,6,19,19,59,64.2,32.2,20.4,29.2,20.3,Pat,Ed DeChellis," ""Navy""",17,59,4,19,3,12,14,19,33,9,7,2,13,19,41,73.7,85.6,15.1,-6.84083,0.828995
nc,A,2016,71.6,Gardner WebbIowa11-13,2015-11-13,200,71.6375," ""Iowa"""," ""Gardner Webb""",BSth,93.4,92.6,82.4,36.7,23.7,31.8,35,52.4,Tim Craft,-6.18297,0.913405," ""Gardner Webb""",19,60,6,23,15,21,14,25,39,10,7,0,17,28,59,106.1,46.6,19.5,39,47.5,B10,Fran McCaffery," ""Iowa""",24,59,7,24,21,28,16,30,46,15,8,6,14,19,76,99.2,89.2,77.1,6.18297,0.259855
nc,A,2016,67.9,Grambling St.East Carolina11-13,2015-11-13,200,67.875," ""East Carolina"""," ""Grambling St.""",SWAC,80.3,88.6,78.1,43.1,22.1,20.5,13.8,24.4,Shawn Walker,-2.88347,0.52972," ""Grambling St.""",21,58,8,29,3,8,8,24,32,11,7,2,15,26,53,89.9,35.6,22.1,35.1,93.3,Amer,Jeff Lebo," ""East Carolina""",14,45,4,17,29,42,13,31,44,10,7,2,15,16,61,82,97.2,12.4,2.88347,0.0387938
nc,A,2016,80.6,Green BayStanford11-13,2015-11-13,225,90.625," ""Stanford"""," ""Green Bay""",Horz,105.4,96.4,98.2,45.5,18.8,31.2,36.4,73.6,Linc Darner,3.02859,0.74619," ""Green Bay""",30,77,10,21,19,28,15,25,40,11,12,2,17,35,89,102.6,56.7,23.2,32.4,70,P12,Johnny Dawkins," ""Stanford""",31,60,6,18,25,42,12,33,45,10,4,12,21,21,93,98.9,98.5,51,-3.02859,0.495985
nc,A,2016,68.2,HartfordCentral Connecticut11-13,2015-11-13,250,85.275," ""Hartford"""," ""Central Connecticut""",AE,95.1,108.7,107.9,50,7,9.8,50,17.7,John Gallagher,3.52671,0.0768186," ""Hartford""",28,66,10,23,26,33,4,39,43,12,7,3,6,21,92,97.3,45.4,15.2,26.4,32.9,NEC,Howie Dickenman," ""Central Connecticut""",30,76,9,31,14,25,14,37,51,15,2,9,13,24,83,88.2,113,5.4,-3.52671,0.129485
nc,A,2016,71.1,High PointTexas Tech11-13,2015-11-13,200,71.0625," ""Texas Tech"""," ""High Point""",BSth,110.4,97.2,102.7,53.6,22.5,29.7,35.7,81.3,Scott Cherry,-0.812527,0.864954," ""High Point""",25,56,10,18,13,20,11,21,32,15,6,1,16,33,73,108.4,57.4,23.9,30,74.5,B12,Tubby Smith," ""Texas Tech""",24,47,6,22,23,35,9,26,35,13,5,3,17,22,77,100.2,99.8,51.2,0.812527,0.415526
nc,A,2016,66.1,Holy CrossMarist11-13,2015-11-13,200,66.075," ""Holy Cross"""," ""Marist""",Pat,93.2,96.8,101.4,49.1,13.6,15.6,27.3,39.3,Bill Carmody,3.95011,0.214717," ""Holy Cross""",23,55,8,23,13,15,5,27,32,14,4,2,9,18,67,96.9,44.6,16.6,27,33.9,MAAC,Mike Maker," ""Marist""",23,56,4,24,14,19,10,27,37,11,3,4,11,19,64,91.4,111.7,9,-3.95011,0.190539
nc,A,2016,75,Houston BaptistNew Mexico St.11-13,2015-11-13,200,74.975," ""New Mexico St."""," ""Houston Baptist""",Slnd,100.2,123.2,92,42.2,13.3,22.7,34.4,8.5,Ron Cottrell,-14.521,0.72174," ""Houston Baptist""",24,64,6,21,15,22,10,16,26,9,9,0,10,21,69,121.4,62.7,22.7,38.5,33.9,WAC,Marvin Menzies," ""New Mexico St.""",34,59,6,17,17,20,10,34,44,15,3,5,17,25,91,110.5,95.9,83.6,14.521,0.155003
nc,A,2016,73.2,Illinois St.San Diego St.11-13,2015-11-13,200,73.2," ""San Diego St."""," ""Illinois St.""",MVC,97.1,93.9,82,35.4,13.7,26.1,33.8,59.4,Dan Muller,-4.50369,0.876726," ""Illinois St.""",20,65,6,16,14,22,12,21,33,11,4,4,10,29,60,97,51,24.6,34.4,77.1,MWC,Steve Fisher," ""San Diego St.""",23,48,3,15,22,37,11,34,45,9,3,8,18,23,71,99.8,85,86.3,4.50369,0.563777
nc,N,2016,69.6,IPFWValparaiso11-13,2015-11-13,200,69.5875," ""Valparaiso"""," ""IPFW""",Sum,107,106.5,92,52.9,25.9,20,28.8,51.5,Jon Coffman,-4.32322,0.847066," ""IPFW""",23,52,9,22,9,15,7,22,29,13,6,2,18,27,64,112.1,53,17.2,33.3,76,Horz,Bryce Drew," ""Valparaiso""",24,50,5,16,25,38,11,28,39,13,10,4,12,15,78,104.7,89.1,86.5,4.32322,0.551693
nc,A,2016,72.4,IUPUIIndiana St.11-13,2015-11-13,200,72.4375," ""IUPUI"""," ""Indiana St.""",Sum,106.7,100.5,99.4,53.1,23.5,24.1,62.5,66.4,Jason Gardner,2.9903,0.525091," ""IUPUI""",23,48,5,14,21,30,7,27,34,7,2,1,17,29,72,96.6,44.6,17.9,32.5,62.5,MVC,Greg Lansing," ""Indiana St.""",23,56,4,18,20,35,13,22,35,6,9,1,13,25,70,95.7,108.2,19.7,-2.9903,0.30529
nc,A,2016,71.2,Jackson St.Oregon11-13,2015-11-13,200,71.2375," ""Oregon"""," ""Jackson St.""",SWAC,80.7,96.5,73,35,22.5,27.5,21.7,11.4,Wayne Brent,-15.979,0.938048," ""Jackson St.""",19,60,4,20,10,13,11,22,33,8,5,1,16,24,52,112.3,58.8,22.5,29,54.9,P12,Dana Altman," ""Oregon""",25,51,10,24,20,28,9,29,38,16,8,9,16,18,80,113,82.4,97.4,15.979,0.243874
nc,A,2016,70.5,Jacksonville St.Central Michigan11-13,2015-11-13,200,70.5375," ""Central Michigan"""," ""Jacksonville St.""",OVC,110.2,120.7,117.7,49.3,11.3,40,22.5,26,James Green,-10.0046,0.62744," ""Jacksonville St.""",32,71,6,19,13,16,16,18,34,10,7,1,8,26,83,126.2,60.4,18.4,35.7,85.4,MAC,Keno Davis," ""Central Michigan""",25,48,8,19,31,41,10,24,34,8,4,3,13,15,89,122.5,123.6,47.3,10.0046,0.157905
nc,A,2016,65.4,James MadisonRichmond11-13,2015-11-13,200,65.375," ""James Madison"""," ""Richmond""",CAA,129.7,108.6,133.1,60.2,16.8,48.5,40.7,88.5,Matt Brady,0.245209,0.77586," ""James Madison""",30,59,11,24,16,24,16,24,40,16,5,0,11,19,87,114.7,56.7,10.7,20,50,A10,Chris Mooney," ""Richmond""",27,52,5,17,16,26,6,17,23,14,7,1,7,22,75,123.8,127.3,42.1,-0.245209,0.618069
nc,A,2016,71.6,Kennesaw St.Alabama11-13,2015-11-13,200,71.5875," ""Alabama"""," ""Kennesaw St.""",ASun,95.4,106.4,89.4,40.9,22.4,30,47.3,22.2,Al Skinner,-11.1404,0.793592," ""Kennesaw St.""",19,55,7,19,19,26,12,27,39,6,7,4,16,25,64,107.6,54.4,16.8,27,47.4,SEC,Avery Johnson," ""Alabama""",29,57,4,17,15,27,10,28,38,13,11,6,12,21,77,103.9,91.4,81.4,11.1404,0.245682
nc,A,2016,72.8,LafayetteGeorge Washington11-13,2015-11-13,200,72.8375," ""George Washington"""," ""Lafayette""",Pat,105.9,107.9,104.3,39.2,12.4,26.2,55,44.6,Fran O'Hanlon,-12.9828,0.884801," ""Lafayette""",20,60,7,25,29,33,11,21,32,9,6,2,9,31,76,116.7,45.2,13.7,47.5,64.5,A10,Mike Lonergan," ""George Washington""",27,62,2,17,29,40,19,31,50,13,7,7,10,26,85,108.6,106,57,12.9828,0.122232
nc,A,2016,66.1,LehighSyracuse11-13,2015-11-13,200,66.075," ""Syracuse"""," ""Lehigh""",Pat,77.4,81,71.1,30.8,22.7,26.2,42.3,37.2,Brett Reed,-9.38983,0.913308," ""Lehigh""",15,52,2,17,15,22,11,27,38,8,11,1,15,17,47,86.3,45.2,25.7,25,23.1,ACC,Jim Boeheim," ""Syracuse""",18,52,11,34,10,12,9,31,40,13,10,7,17,16,57,86.1,69.7,92,9.38983,0.391855
nc,A,2016,65.5,LipscombSanta Clara11-13,2015-11-13,250,81.9," ""Lipscomb"""," ""Santa Clara""",ASun,78.1,77.7,79.4,37.1,23.2,22.9,46.8,51.4,Casey Alexander,1.47234,0.414538," ""Lipscomb""",19,62,8,32,19,29,11,33,44,15,8,3,19,20,65,76.9,38.3,25.6,29.8,29.7,WCC,Kerry Keating," ""Santa Clara""",20,64,9,32,14,19,14,37,51,16,6,4,21,29,63,72,82.5,17.2,-1.47234,0.23707
nc,A,2016,74.2,MaineConnecticut11-13,2015-11-13,200,74.25," ""Connecticut"""," ""Maine""",AE,92.7,118,75.4,34.1,18.9,30.9,44.4,5.8,Bob Walsh,-15.2529,0.903841," ""Maine""",19,63,5,19,13,28,17,23,40,9,4,2,14,27,56,134.7,58.3,10.8,37.8,48.5,Amer,Kevin Ollie," ""Connecticut""",36,66,5,22,23,32,14,38,52,20,8,15,8,24,100,114.9,91.8,93,15.2529,0.0802319
nc,A,2016,74.7,Maryland Eastern ShoreKansas St.11-13,2015-11-13,200,74.65," ""Kansas St."""," ""Maryland Eastern Shore""",MEAC,84.8,96.5,71,35.1,29.5,20.6,57.4,18.4,Bobby Collins,-8.78847,0.881119," ""Maryland Eastern Shore""",14,47,5,21,20,27,7,26,33,6,6,1,22,31,53,107.2,42.7,13.4,39.5,66.1,B12,Bruce Weber," ""Kansas St.""",24,62,5,23,27,41,17,27,44,13,13,1,10,23,80,93,81.4,82.1,8.78847,0.121794
