type,loc,season,tempo,game_id,date,min,pos,win,loss,team1_conf,team1_adj_o,team1_adj_d,team1_ppp,team1_efg,team1_to_per,team1_or_per,team1_ftr,team1_game_score,team1_coach,team1_avg_margin,team1_opp_avg_margin,team1,team1_fgm,team1_fga,team1_tpm,team1_tpa,team1_ftm,team1_fta,team1_oreb,team1_dreb,team1_reb,team1_ast,team1_stl,team1_blk,team1_to,team1_pf,team1_pts,team2_ppp,team2_efg,team2_to_per,team2_or_per,team2_ftr,team2_conf,team2_coach,team2,team2_fgm,team2_fga,team2_tpm,team2_tpa,team2_ftm,team2_fta,team2_oreb,team2_dreb,team2_reb,team2_ast,team2_stl,team2_blk,team2_to,team2_pf,team2_pts,team2_adj_o,team2_adj_d,team2_game_score,team2_avg_margin,team2_opp_avg_margin
nc,A,2013,70.3,323140085,2012-11-09,200,70.275," ""IUPUI"""," ""Utah Valley""",GWC,65,102.3,76.8,43.5,25.6,17.1,18.5,0.5,Dick Hunsaker,-12.7284,0.129635," ""Utah Valley""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.3,50.8,19.9,20.6,13.6,Sum,Todd Howard," ""IUPUI""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.2,78.1,80.2,12.7284,0.128667
nc,N,2013,68.1,323140096,2012-11-09,200,68.13749999999999," ""Kentucky"""," ""Maryland""",ACC,102.5,99.4,101.3,35.3,16.1,52.8,28,58.8,Mark Turgeon,-5.94994,0.80995," ""Maryland""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.7,48.2,17.6,33.3,50,SEC,John Calipari," ""Kentucky""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.6,93.4,93.4,5.94994,0.825361
nc,A,2013,72.1,323140099,2012-11-09,200,72.1375," ""LSU"""," ""UC Santa Barbara""",BW,92.7,99.3,87.3,42.2,31.9,40.5,56.9,31.1,Bob Williams,-6.72753,0.775226," ""UC Santa Barbara""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.7,52.2,18,40.9,29.9,SEC,Johnny Jones," ""LSU""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.1,95,72.1,6.72753,0.252213
nc,A,2013,69.2,323140111,2012-11-09,200,69.2125," ""Northeastern"""," ""Boston University""",AE,90.6,88.6,92.5,43.4,18.8,28.6,23,56.4,Joe Jones,3.66342,0.511359," ""Boston University""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.9,47.9,15.9,12.1,61.7,CAA,Bill Coen," ""Northeastern""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.6,93,42.4,-3.66342,0.476739
nc,A,2013,58,323140135,2012-11-09,200,57.95," ""Minnesota"""," ""American""",Pat,69.8,108.4,62.1,26.3,38,40.6,60.5,0.6,Jeff Jones,-20.4062,0.929332," ""American""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.2,46.8,13.8,56.4,33.9,B10,Tubby Smith," ""Minnesota""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.6,67.6,99.8,20.4062,0.175153
nc,A,2013,60.7,323140139,2012-11-09,200,60.65," ""Saint Louis"""," ""USC Upstate""",ASun,117.8,111.7,97.3,59.6,24.7,16.7,12.8,64.7,Eddie Payne,-5.38571,0.939315," ""USC Upstate""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.3,54.8,14.8,40.7,42.3,A10,Jim Crews," ""Saint Louis""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.2,102.4,81.1,5.38571,0.336893
nc,A,2013,81,323140145,2012-11-09,200,80.9625," ""Mississippi"""," ""Mississippi Valley St.""",SWAC,77.5,101.6,70.4,36.4,28.4,33.3,40.7,4.3,Chico Potts,NA,0.873973," ""Mississippi Valley St.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.9,43.6,13.6,46.2,50,SEC,Andy Kennedy," ""Mississippi""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.4,83.4,89.4,NA,0.0514379
nc,A,2013,66,323140150,2012-11-09,200,66," ""Duke"""," ""Georgia St.""",CAA,93.6,93.4,83.3,42.2,24.2,28.6,33.3,50.3,Ron Hunter,-10.7304,0.963809," ""Georgia St.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.1,62.8,22.7,20.7,48.9,ACC,Mike Krzyzewski," ""Duke""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.7,82.7,94.4,10.7304,0.392768
nc,A,2013,72.4,323140152,2012-11-09,200,72.42500000000001," ""North Carolina St."""," ""Miami OH""",MAC,90.1,110.9,81.5,34.1,15.2,32.1,27.5,8.4,John Cooper,-14.9928,0.898402," ""Miami OH""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.9,68.4,15.2,28.6,47.4,ACC,Mark Gottfried," ""North Carolina St.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.4,91,97.1,14.9928,0.256903
nc,A,2013,75.3,323140153,2012-11-09,200,75.3375," ""North Carolina"""," ""Gardner Webb""",BSth,87.1,88.7,78.3,45.5,29.2,25.7,25.5,44.9,Chris Holtmann,-8.50679,0.91792," ""Gardner Webb""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.9,47.2,23.9,48.9,26.8,ACC,Roy Williams," ""North Carolina""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.9,84.6,87.2,8.50679,0.332056
nc,A,2013,70.4,323140154,2012-11-09,200,70.375," ""Wake Forest"""," ""Radford""",BSth,102.8,109.8,95.2,43.2,17.1,38.3,30.3,31.8,Mike Jones,-4.25468,0.666583," ""Radford""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.3,67,25.6,22.7,68.2,ACC,Jeff Bzdelik," ""Wake Forest""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.6,109.9,43.9,4.25468,0.154081
nc,A,2013,66.1,323140156,2012-11-09,200,66.1," ""Creighton"""," ""North Texas""",SB,83.9,90.7,77.2,33.3,18.2,36,14.5,29,Tony Benford,-10.7744,0.934419," ""North Texas""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.4,55.2,19.7,25.9,45.8,MVC,Greg McDermott," ""Creighton""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.6,83,91.9,10.7744,0.245981
nc,A,2013,62.1,323140164,2012-11-09,200,62.099999999999994," ""Saint Peter's"""," ""Rutgers""",MAAC,91.9,79.2,90.2,51,14.5,10,29.2,84.7,John Dunne,-0.435854,0.797814," ""Saint Peter's""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.7,37.7,29,45.7,34,BE,Mike Rice," ""Rutgers""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.9,97.8,13.1,0.435854,0.174522
nc,A,2013,60,323140179,2012-11-09,200,60.05," ""St. Bonaventure"""," ""Bethune Cookman""",MEAC,91.2,99.5,91.6,43.1,23.3,28.1,21.6,26.9,Gravelle Craig,-6.07207,0.714173," ""Bethune Cookman""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.2,51.1,16.7,32.3,53.2,A10,Mark Schmidt," ""St. Bonaventure""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.8,97.3,57.1,6.07207,0.164292
nc,A,2013,68.7,323140197,2012-11-09,200,68.7125," ""Oklahoma St."""," ""UC Davis""",BW,108.9,98.3,94.6,48.2,30.6,44.4,34.5,76.4,Jim Les,-4.81413,0.924193," ""UC Davis""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.2,47.4,13.1,25,42.1,B12,Travis Ford," ""Oklahoma St.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,93.7,65.3,4.81413,0.334019
nc,A,2013,82.4,323140204,2012-11-09,200,82.45," ""Oregon St."""," ""Niagara""",MAAC,102.6,112.6,100.7,48.7,14.6,27.8,26.3,25.6,Joe Mihalich,-11.7169,0.788552," ""Niagara""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.7,66.4,20.6,37.1,35.8,P12,Craig Robinson," ""Oregon St.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.7,97.5,91.3,11.7169,0.49345
nc,A,2013,65.9,323140213,2012-11-09,200,65.92500000000001," ""Penn St."""," ""St. Francis PA""",NEC,91.9,96.3,88,54.4,24.3,7.4,31.1,36.9,Rob Krimmel,-4.12302,0.678272," ""St. Francis PA""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.6,39.4,25.8,39.4,68.1,B10,Patrick Chambers," ""Penn St.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.9,97.6,23.2,4.12302,0.0769811
nc,A,2013,79.7,323140219,2012-11-09,200,79.73750000000001," ""Penn"""," ""UMBC""",AE,99,103.3,94.1,50.8,30.1,39.5,21.9,37.8,Aki Thomas,4.93247,0.379536," ""UMBC""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.3,58.5,26.3,22.6,50.9,Ivy,Jerome Allen," ""Penn""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.8,104.6,14.7,-4.93247,0.146028
nc,A,2013,56.2,323140221,2012-11-09,200,56.2," ""Pittsburgh"""," ""Mount St. Mary's""",NEC,101.9,120.2,85.4,45.7,28.5,35.5,17,13,Jamion Christian,-12.5818,0.941974," ""Mount St. Mary's""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.3,71.9,14.2,46.7,33.3,BE,Jamie Dixon," ""Pittsburgh""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.7,92,98.1,12.5818,0.324151
nc,A,2013,59.9,323140227,2012-11-09,200,59.9," ""Norfolk St."""," ""Rhode Island""",MEAC,109.6,96.2,111.9,49.1,21.7,41.7,32.1,81.8,Anthony Evans,0.55443,0.595651," ""Norfolk St.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.8,34,13.4,40,56.6,A10,Dan Hurley," ""Rhode Island""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.5,115.5,13.9,-0.55443,0.328672
nc,A,2013,64.9,323140232,2012-11-09,200,64.92500000000001," ""College of Charleston"""," ""Towson""",CAA,87.1,118,89.3,40.4,23.1,43.6,29.8,3,Pat Skerry,-17.7165,0.652913," ""Towson""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.5,60.4,26.2,44.4,60.4,SC,Doug Wojcik," ""College of Charleston""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.7,84.4,97.9,17.7165,0.426246
nc,A,2013,75,323140239,2012-11-09,200,75.025," ""Baylor"""," ""Lehigh""",Pat,110.7,115.8,102.6,42.7,12,36,24,37.4,Brett Reed,-12.1518,0.902117," ""Lehigh""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,69.4,21.3,46.2,32.3,B12,Scott Drew," ""Baylor""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.6,99,95.7,12.1518,0.58847
nc,A,2013,65,323140245,2012-11-09,200,64.975," ""Texas A&M"""," ""Louisiana Tech""",WAC,95.7,104.9,90.8,41.1,23.1,38.5,32.1,25.6,Michael White,-7.07495,0.735413," ""Louisiana Tech""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.3,48.2,18.5,36.1,43.6,SEC,Billy Kennedy," ""Texas A&M""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.8,93.8,92.6,7.07495,0.607221
nc,A,2013,75.7,323140248,2012-11-09,200,75.6625," ""Houston"""," ""Florida A&M""",MEAC,99,97.9,100.4,45.1,15.9,32.7,29.6,53.2,Clemon Johnson,1.96774,0.581068," ""Florida A&M""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.1,49.2,26.4,48.7,42.6,CUSA,James Dickey," ""Houston""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.5,118.4,9.7,-1.96774,0.0804733
nc,A,2013,58.3,323140251,2012-11-09,200,58.3125," ""Texas"""," ""Fresno St.""",MWC,99.3,91.8,90.9,39.8,12,31.7,18.6,71.2,Rodney Terry,-0.451297,0.765463," ""Fresno St.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.3,37.8,22.3,44.1,49,B12,Rick Barnes," ""Texas""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.4,95.1,65.1,0.451297,0.585128
nc,A,2013,81.4,323140252,2012-11-09,200,81.4," ""BYU"""," ""Tennessee St.""",OVC,88.6,88.5,81.1,38.2,20.9,27.5,33.8,50.6,Travis Williams,-5.20179,0.859956," ""Tennessee St.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,59.1,20.9,10.3,45.5,WCC,Dave Rose," ""BYU""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.3,83.6,77.7,5.20179,0.367872
nc,A,2013,69.7,323140257,2012-11-09,200,69.7125," ""Richmond"""," ""Liberty""",BSth,67.9,104.3,60.2,30,25.8,17.1,36,0.7,Dale Layer,-16.9163,0.810634," ""Liberty""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.5,57.6,18.6,37.8,42.4,A10,Chris Mooney," ""Richmond""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.9,67.2,99.3,16.9163,0.20221
nc,A,2013,71.2,323140276,2012-11-09,200,71.1625," ""Marshall"""," ""Longwood""",BSth,67.8,109.4,66,31.6,25.3,29.5,33.3,0.4,Mike Gillian,-15.5237,0.461446," ""Longwood""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.8,56.1,26.7,56.2,49.1,CUSA,Tom Herrion," ""Marshall""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,75.7,93.9,15.5237,0.0676606
nc,A,2013,59.9,323140295,2012-11-09,200,59.8875," ""Holy Cross"""," ""Old Dominion""",Pat,74.9,74.8,76.8,37,20,26.2,20.4,50.5,Milan Brown,2.56797,0.336749," ""Holy Cross""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.1,39.1,28.4,38.7,39.1,CAA,Blaine Taylor," ""Old Dominion""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6,81.9,15.3,-2.56797,0.266967
nc,A,2013,76.3,323140305,2012-11-09,200,76.3375," ""DePaul"""," ""UC Riverside""",BW,81.8,106.9,77.3,46.1,31.4,29.7,47.1,4.4,Jim Wooldridge,-10.2696,0.641909," ""UC Riverside""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.2,56.8,17,35.1,12.3,BE,Oliver Purnell," ""DePaul""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,96.6,83.3,10.2696,0.113925
nc,A,2013,61.4,323140314,2012-11-09,200,61.4375," ""Iona"""," ""Denver""",WAC,86.3,98,94.4,53.3,27.7,25.9,28.9,18.7,Joe Scott,-11.9806,0.759187," ""Denver""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.8,60,29.3,31.8,26.7,MAAC,Tim Cluess," ""Iona""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.7,83.1,98,11.9806,0.784227
nc,A,2013,66.8,323140322,2012-11-09,200,66.8125," ""St. Francis NY"""," ""Lafayette""",NEC,110.7,93,113.8,54.3,21,48.6,41.4,88.1,Glenn Braica,6.55651,0.556981," ""St. Francis NY""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.3,51.8,23.9,29.4,19.6,Pat,Fran O'Hanlon," ""Lafayette""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.6,114.2,6.5,-6.55651,0.291131
nc,A,2013,65.4,323140324,2012-11-09,225,73.6125," ""Coastal Carolina"""," ""Akron""",MAC,96.7,102.4,95.1,46.5,24.5,36.6,45.6,34,Keith Dambrot,-0.115228,0.410738," ""Akron""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.5,50.9,27.2,40,43.9,BSth,Cliff Ellis," ""Coastal Carolina""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.1,95.2,73.7,0.115228,0.673757
nc,A,2013,67.6,323140325,2012-11-09,200,67.6375," ""Cleveland St."""," ""Grambling St.""",SWAC,72.1,134.2,72.4,27.2,23.7,27,65.2,0.1,Joseph Price,-20.8801,0.318674," ""Grambling St.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,64.4,19.2,46.2,32.2,Horz,Gary Waters," ""Cleveland St.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.2,101.2,68.3,20.8801,0.00362934
