type,loc,season,tempo,game_id,date,min,pos,win,loss,team1_conf,team1_adj_o,team1_adj_d,team1_ppp,team1_efg,team1_to_per,team1_or_per,team1_ftr,team1_game_score,team1_coach,team1_avg_margin,team1_opp_avg_margin,team1,team1_fgm,team1_fga,team1_tpm,team1_tpa,team1_ftm,team1_fta,team1_oreb,team1_dreb,team1_reb,team1_ast,team1_stl,team1_blk,team1_to,team1_pf,team1_pts,team2_ppp,team2_efg,team2_to_per,team2_or_per,team2_ftr,team2_conf,team2_coach,team2,team2_fgm,team2_fga,team2_tpm,team2_tpa,team2_ftm,team2_fta,team2_oreb,team2_dreb,team2_reb,team2_ast,team2_stl,team2_blk,team2_to,team2_pf,team2_pts,team2_adj_o,team2_adj_d,team2_game_score,team2_avg_margin,team2_opp_avg_margin
nc,A,2018,76.1,Bowling GreenDrexel11-10,2017-11-10,200,76.0875," ""Bowling Green"""," ""Drexel""",MAC,95.1,94.7,102.5,56.5,22.3,25,50,51.3,Michael Huger,-0.653378,0.368824," ""Bowling Green""",26,54,9,22,17,27,8,25,33,14,9,2,17,21,78,90.7,44.6,25,30.6,46.4,CAA,Zach Spiker," ""Drexel""",23,56,4,20,19,26,11,24,35,7,5,4,19,24,69,90,103.2,17.2,0.653378,0.271749
nc,A,2018,74.3,BryantGeorgia11-10,2017-11-10,200,74.35," ""Georgia"""," ""Bryant""",NEC,79.9,102.2,72.6,31.8,18.8,25.9,30.3,5.5,Tim O'Shea,-16.4204,0.847897," ""Bryant""",17,66,8,31,12,20,14,21,35,7,5,2,14,26,54,106.3,50,22.9,47.5,53.3,SEC,Mark Fox," ""Georgia""",26,60,8,20,19,32,19,40,59,14,8,10,17,19,79,91.8,77.3,87.8,16.4204,0.0697742
nc,A,2018,72.7,BucknellMonmouth11-10,2017-11-10,200,72.6625," ""Monmouth"""," ""Bucknell""",Pat,106.7,110.8,107.3,53.8,11,23.3,25.8,39.4,Nathan Davis,-3.86583,0.535894," ""Bucknell""",29,66,13,33,7,17,10,22,32,17,3,2,8,24,78,108.7,53.9,17.9,18.5,58.8,MAAC,King Rice," ""Monmouth""",25,51,5,12,24,30,5,33,38,5,4,4,13,22,79,112.2,102.9,72.9,3.86583,0.602316
nc,A,2018,69.6,Cal PolyStanford11-10,2017-11-10,200,69.6," ""Stanford"""," ""Cal Poly""",BW,95.2,107.4,89.1,46.7,15.8,14.3,15,20,Joe Callero,-10.3087,0.791903," ""Cal Poly""",23,60,10,25,6,9,5,19,24,11,8,4,11,24,62,112.1,57.5,23,36.7,43.4,P12,Jerod Haase," ""Stanford""",26,53,9,19,17,23,11,30,41,13,6,4,16,10,78,101.7,97.4,62.2,10.3087,0.0978252
nc,A,2018,79.3,Cal St. FullertonUSC11-10,2017-11-10,200,79.325," ""USC"""," ""Cal St. Fullerton""",BW,60.6,92.2,52.9,25,26.5,29.1,48.3,0.8,Dedrique Taylor,-19.3315,0.880264," ""Cal St. Fullerton""",14,60,2,19,12,29,16,28,44,4,4,3,21,19,42,105.9,48.5,16.4,31.7,36.8,P12,Andy Enfield," ""USC""",28,68,10,24,18,25,13,39,52,11,6,9,13,25,84,102.6,58.8,99.8,19.3315,0.397499
nc,A,2018,81.7,CampbellPenn St.11-10,2017-11-10,200,81.69999999999999," ""Penn St."""," ""Campbell""",BSth,103.2,94.5,91.8,45.2,22,27.5,37.1,73.4,Kevin McGeehan,-7.52463,0.93645," ""Campbell""",25,62,6,23,19,23,11,26,37,8,5,8,18,26,75,105.3,40.8,17.1,36.6,63.1,B10,Patrick Chambers," ""Penn St.""",24,65,5,19,33,41,15,29,44,11,8,4,14,24,86,98.3,91.9,68.5,7.52463,0.288817
nc,A,2018,75.8,Central ArkansasBaylor11-10,2017-11-10,200,75.8125," ""Baylor"""," ""Central Arkansas""",Slnd,102.9,125.7,87.1,44.4,15.8,17.1,23.8,9.1,Russ Pennell,-15.0691,0.880936," ""Central Arkansas""",25,63,6,20,10,15,7,14,21,15,4,4,12,19,66,141.1,76.3,21.1,36.4,33.9,B12,Scott Drew," ""Baylor""",39,59,12,17,17,20,8,34,42,29,5,3,16,16,107,126.5,94.3,96.7,15.0691,0.283513
nc,A,2018,67,Central ConnecticutHartford11-10,2017-11-10,225,75.425," ""Hartford"""," ""Central Connecticut""",NEC,110.4,113.4,111.4,61.6,19.9,25,46.4,42.2,Donyell Marshall,0.12083,0.435625," ""Central Connecticut""",29,56,11,21,15,26,8,27,35,14,4,4,15,18,84,112.7,57.1,14.6,22.9,31.7,AE,John Gallagher," ""Hartford""",31,63,10,30,13,20,8,24,32,15,4,4,11,22,85,105,121.7,15.5,-0.12083,0.148101
nc,A,2018,70.4,Charleston SouthernDavidson11-10,2017-11-10,200,70.4125," ""Davidson"""," ""Charleston Southern""",BSth,90.6,137.5,88.1,45.2,19.9,22.5,16.1,0.8,Barclay Radebaugh,-29.7912,0.864522," ""Charleston Southern""",25,62,6,24,6,10,9,26,35,11,1,1,14,17,62,156.2,68.6,1.4,27.8,24.3,A10,Bob McKillop," ""Davidson""",35,70,26,53,14,17,10,31,41,29,6,1,1,12,110,149.9,92.8,99.6,29.7912,0.242512
nc,A,2018,73.4,ChattanoogaWyoming11-10,2017-11-10,200,73.45," ""Wyoming"""," ""Chattanooga""",SC,90.8,100.5,88.5,45.8,21.8,22.5,23.3,23.8,Lamont Paris,-8.02954,0.670052," ""Chattanooga""",24,60,7,23,10,14,9,29,38,14,5,2,16,27,65,100.7,52.1,20.4,12.1,62.5,MWC,Larry Shyatt," ""Wyoming""",20,48,10,21,24,30,4,31,35,12,5,7,15,19,74,94.3,93.6,52.3,8.02954,0.144693
nc,A,2018,75.1,Chicago St.Iowa11-10,2017-11-10,200,75.0875," ""Iowa"""," ""Chicago St.""",WAC,82.8,111,82.6,42.6,26.6,34.9,29.5,3.3,Tracy Dildy,-18.2115,0.781735," ""Chicago St.""",23,61,6,26,10,18,15,18,33,10,9,2,20,33,62,126.5,71.2,22.6,35.7,67.3,B10,Fran McCaffery," ""Iowa""",31,52,12,22,21,35,10,28,38,23,8,7,17,19,95,109.2,93.2,86.1,18.2115,0.0563521
nc,A,2018,67.1,ColgateConnecticut11-10,2017-11-10,200,67.075," ""Connecticut"""," ""Colgate""",Pat,86.9,102.6,86.5,46.2,20.9,17.1,28.8,12.9,Matt Langel,-6.68135,0.535773," ""Colgate""",20,52,8,29,10,15,6,26,32,11,4,2,14,16,58,104.4,42.6,13.4,31.6,31.1,Amer,Kevin Ollie," ""Connecticut""",23,61,6,20,18,19,12,29,41,12,5,5,9,16,70,99,88,79.6,6.68135,0.333483
nc,A,2018,68.6,ColumbiaVillanova11-10,2017-11-10,200,68.575," ""Villanova"""," ""Columbia""",Ivy,98.4,87.5,87.5,49.1,19,14.7,21.8,79.4,Jim Engles,-9.05729,0.98007," ""Columbia""",23,55,8,24,6,12,5,27,32,10,3,1,13,20,60,109.4,45.5,10.2,37.2,32.8,BE,Jay Wright," ""Villanova""",27,67,7,32,14,22,16,29,45,11,4,2,7,16,75,99.4,85.9,84.3,9.05729,0.295661
nc,A,2018,70.4,Coppin St.Oregon11-10,2017-11-10,200,70.38749999999999," ""Oregon"""," ""Coppin St.""",MEAC,76.8,96.7,76.7,35.1,12.8,7.9,28.1,6.6,Juan Dixon,-16.136,0.804979," ""Coppin St.""",16,57,8,30,14,16,3,25,28,5,6,2,9,17,54,99.4,50.8,18.5,24.2,22,P12,Dana Altman," ""Oregon""",26,59,8,29,10,13,8,35,43,15,4,3,13,16,70,96.9,89.2,72.3,16.136,0.0426727
nc,A,2018,65.4,CornellSyracuse11-10,2017-11-10,200,65.44999999999999," ""Syracuse"""," ""Cornell""",Ivy,85.6,108.5,68.8,28.8,22.9,29.8,50,6.1,Brian Earl,-11.1371,0.874556," ""Cornell""",13,52,4,27,15,26,14,22,36,10,1,1,15,15,45,117.6,45.7,12.2,48.8,25.7,ACC,Jim Boeheim," ""Syracuse""",29,70,6,17,13,18,21,33,54,14,12,6,8,22,77,102.4,75.1,97.3,11.1371,0.249803
nc,A,2018,67.1,DelawareRichmond11-10,2017-11-10,200,67.11250000000001," ""Delaware"""," ""Richmond""",CAA,116.4,84.4,113.2,62,16.4,20.8,63,97.6,Martin Ingelsby,16.678,0.553673," ""Delaware""",26,46,5,15,19,29,5,25,30,15,9,2,11,18,76,93.9,46,22.4,21.9,44,A10,Chris Mooney," ""Richmond""",21,50,4,21,17,22,7,19,26,9,8,3,15,22,63,83.7,123.6,1.1,-16.678,0.267645
nc,A,2018,82.9,DetroitVirginia Tech11-10,2017-11-10,200,82.875," ""Virginia Tech"""," ""Detroit""",Horz,107.7,114.9,95.3,43.6,16.9,27.3,31.4,32.1,Bacari Alexander,-10.1227,0.892154," ""Detroit""",26,70,9,29,18,22,12,20,32,11,10,4,14,22,79,133.9,61.5,14.5,44.4,37.8,ACC,Buzz Williams," ""Virginia Tech""",42,74,7,21,20,28,16,32,48,21,9,3,12,16,111,113.4,104.4,72.1,10.1227,0.128906
nc,A,2018,78.7,East Tennessee St.Northern Kentucky11-10,2017-11-10,200,78.6875," ""Northern Kentucky"""," ""East Tennessee St.""",SC,86.3,99.3,80.1,38.3,25.4,31,40,16.6,Steve Forbes,-10.5534,0.770828," ""East Tennessee St.""",22,60,2,18,17,24,13,30,43,3,8,5,20,22,63,102.9,47.7,17.8,26.8,31.8,Horz,John Brannen," ""Northern Kentucky""",27,66,9,33,18,21,11,29,40,17,9,3,14,21,81,108.2,82,96,10.5534,0.58998
nc,A,2018,74.1,Eastern KentuckyRice11-10,2017-11-10,200,74.11250000000001," ""Eastern Kentucky"""," ""Rice""",OVC,94,103.3,98.5,43.1,17.5,31.7,29.2,25.2,Dan McHale,-5.91604,0.323787," ""Eastern Kentucky""",25,65,6,27,17,19,13,30,43,12,4,1,13,20,73,97.1,43.1,17.5,28.6,55.2,CUSA,Scott Para," ""Rice""",21,58,8,28,22,32,12,28,40,12,4,2,13,23,72,91,100.8,23.5,5.91604,0.17804
nc,A,2018,75.3,ElonDuke11-10,2017-11-10,200,75.275," ""Duke"""," ""Elon""",CAA,102.8,108.1,90.3,50.8,19.9,17.5,11.1,35.9,Matt Matheny,-17.5291,0.97014," ""Elon""",25,63,14,33,4,7,7,23,30,10,3,1,15,12,68,128.9,63.5,15.9,39.5,14.9,ACC,Mike Krzyzewski," ""Duke""",41,74,12,25,3,11,15,33,48,21,7,3,12,16,97,119.5,93.1,94.6,17.5291,0.232167
nc,A,2018,72.3,Fairleigh DickinsonSeton Hall11-10,2017-11-10,200,72.26249999999999," ""Seton Hall"""," ""Fairleigh Dickinson""",NEC,103.1,107.2,94.1,51.8,23.5,25.7,28.6,39,Greg Herenda,-10.7652,0.918364," ""Fairleigh Dickinson""",24,56,10,24,10,16,9,18,27,15,6,3,17,20,68,124.5,56.8,19.4,50,34.8,BE,Kevin Willard," ""Seton Hall""",33,66,9,24,15,23,18,26,44,22,6,2,14,18,90,112,99.6,79.5,10.7652,0.180866
nc,A,2018,69.1,Florida A&MGrand Canyon11-10,2017-11-10,200,69.125," ""Grand Canyon"""," ""Florida A&M""",MEAC,78.4,100,73.8,42.9,31.8,25,28.6,5.7,Robert McCallum,-13.1964,0.72115," ""Florida A&M""",19,49,4,13,9,14,8,24,32,8,8,5,22,19,51,96.9,50,24.6,38.5,27.1,WAC,Dan Majerle," ""Grand Canyon""",26,59,7,22,8,16,15,24,39,12,9,4,17,15,67,86.6,80.2,70.7,13.1964,0.0537556
nc,A,2018,65,Florida AtlanticSouth Florida11-10,2017-11-10,200,65.025," ""South Florida"""," ""Florida Atlantic""",CUSA,87.2,98,90.7,38.1,18.5,34.1,35.6,20.8,Michael Curry,-3.46414,0.344184," ""Florida Atlantic""",21,59,3,12,14,21,15,26,41,8,6,5,12,18,59,92.3,45,16.9,16.1,34,Amer,Brian Gregory," ""South Florida""",20,50,5,16,15,17,5,29,34,15,6,1,11,18,60,95,98.3,40.1,3.46414,0.251725
nc,A,2018,77.7,Fort WayneOakland11-10,2017-11-10,200,77.6875," ""Oakland"""," ""Fort Wayne""",Sum,89.3,108,91.4,41.9,18,30.2,25,10.1,Jon Coffman,-11.4699,0.567145," ""Fort Wayne""",26,68,5,17,14,17,13,23,36,12,7,1,14,24,71,109.4,58.3,23.2,23.3,51.9,Horz,Greg Kampe," ""Oakland""",27,54,9,25,22,28,7,30,37,16,8,7,18,14,85,105.5,88.7,88.1,11.4699,0.386305
nc,A,2018,69.9,Gardner WebbMiami FL11-10,2017-11-10,200,69.9125," ""Miami FL"""," ""Gardner Webb""",BSth,79.2,92.8,64.4,34.9,20,21.7,9.5,13.9,Tim Craft,-7.22909,0.896659," ""Gardner Webb""",20,63,4,16,1,6,10,26,36,10,5,0,14,19,45,110.1,55.8,17.2,31.6,35,ACC,Jim Larranaga," ""Miami FL""",30,60,7,26,10,21,12,36,48,21,5,3,12,15,77,100.2,78.3,94.5,7.22909,0.242422
nc,A,2018,70.3,Georgia SouthernWake Forest11-10,2017-11-10,200,70.3125," ""Georgia Southern"""," ""Wake Forest""",SB,123.4,111.9,120.9,56,17.1,42.9,17.9,75.5,Mark Byington,-4.595,0.783472," ""Georgia Southern""",32,67,11,27,10,12,15,17,32,6,7,2,12,22,85,118,52.4,25.6,54.1,37.1,ACC,Danny Manning," ""Wake Forest""",27,62,11,24,18,23,20,20,40,14,6,3,18,15,83,118.9,119.6,48.3,4.595,0.443144
nc,N,2018,67.2,Georgia TechUCLA11-10,2017-11-10,200,67.2375," ""UCLA"""," ""Georgia Tech""",ACC,90.6,87.5,89.2,37.9,16.4,30.6,34.5,59.7,Josh Pastner,-4.51,0.803112," ""Georgia Tech""",20,58,4,18,16,20,11,24,35,12,7,5,11,20,60,93.7,45.4,20.8,31.4,38.9,P12,Steve Alford," ""UCLA""",22,54,5,14,14,21,11,25,36,11,6,6,14,17,63,101.1,88.1,82.9,4.51,0.638429
nc,A,2018,77.2,Grambling St.VCU11-10,2017-11-10,200,77.1875," ""VCU"""," ""Grambling St.""",SWAC,87.6,117.7,84.2,39.7,15.5,17.5,51.7,3.2,Donte Jackson,-16.2544,0.657249," ""Grambling St.""",22,58,2,13,19,30,7,28,35,7,5,3,12,17,65,121.8,55.3,14.3,36.4,20,A10,Mike Rhoades," ""VCU""",34,75,15,34,11,15,16,33,49,17,5,4,11,23,94,116.6,96.5,89.8,16.2544,0.133984
nc,A,2018,75.6,HamptonRider11-10,2017-11-10,200,75.61250000000001," ""Rider"""," ""Hampton""",MEAC,103.5,108.1,99.2,49.2,21.2,26.3,27,37.7,Edward Joyner,0.0903226,0.606514," ""Hampton""",27,63,8,20,13,17,10,31,41,13,3,5,16,28,75,119,51.5,11.9,38,50,MAAC,Kevin Baggett," ""Rider""",28,68,14,31,20,34,19,28,47,14,9,3,9,21,90,108.5,110.5,44.7,-0.0903226,0.240616
nc,A,2018,69.8,Holy CrossSacred Heart11-10,2017-11-10,200,69.8375," ""Holy Cross"""," ""Sacred Heart""",Pat,97.8,96.8,98.8,56.7,21.5,10,28.8,53.2,Bill Carmody,5.53606,0.245115," ""Holy Cross""",25,52,9,23,10,15,3,21,24,11,5,2,15,23,69,91.6,47.4,28.6,44.7,31.6,NEC,Anthony Latina," ""Sacred Heart""",25,57,4,20,10,18,17,27,44,14,4,2,20,14,64,86.3,108.5,6.7,-5.53606,0.200425
nc,A,2018,72.5,Houston BaptistProvidence11-10,2017-11-10,200,72.525," ""Providence"""," ""Houston Baptist""",Slnd,87.9,106,75.8,34.9,24.8,34,25.4,10.4,Ron Cottrell,-11.3062,0.848537," ""Houston Baptist""",20,63,4,22,11,16,16,24,40,7,8,3,18,19,55,115.8,56.5,16.5,33.3,35.5,BE,Ed Cooley," ""Providence""",31,62,8,18,14,22,12,31,43,17,11,4,12,17,84,99.6,85,86.1,11.3062,0.113097
nc,A,2018,74.6,HowardGeorge Washington11-10,2017-11-10,200,74.6125," ""George Washington"""," ""Howard""",MEAC,103.1,110.2,100.5,43.1,16.1,31.8,38.5,31.7,Kevin Nickelberry,-3.7016,0.57418," ""Howard""",23,65,10,26,19,25,14,23,37,8,6,1,12,25,75,112.6,57.8,20.1,32.4,44.8,A10,Maurice Joseph," ""George Washington""",31,58,5,17,17,26,11,30,41,19,4,10,15,19,84,96,109.1,18.6,3.7016,0.0729717
nc,A,2018,75.9,Idaho St.Arizona St.11-10,2017-11-10,200,75.9," ""Arizona St."""," ""Idaho St.""",BSky,101.2,109.7,97.5,51.7,18.4,21.6,37.3,28.3,Bill Evans,-11.8398,0.854945," ""Idaho St.""",26,59,9,24,13,22,8,21,29,17,6,2,14,20,74,123.8,59.2,14.5,36.4,40,P12,Bobby Hurley," ""Arizona St.""",34,65,9,30,17,26,12,29,41,22,3,5,11,18,94,117.5,99.2,87.6,11.8398,0.320268
nc,A,2018,76.7,IdahoNevada11-10,2017-11-10,200,76.6625," ""Nevada"""," ""Idaho""",BSky,91.5,94.6,83.5,41.4,22.2,26.3,36.2,40.8,Don Verlin,-5.55975,0.883606," ""Idaho""",22,58,4,19,16,21,10,29,39,16,4,2,17,24,64,114.8,54,13,17.1,41.9,MWC,Eric Musselman," ""Nevada""",30,62,7,23,21,26,6,28,34,21,10,7,10,22,88,105.5,87.1,90.1,5.55975,0.452714
nc,A,2018,71.6,Indiana St.Indiana11-10,2017-11-10,200,71.6125," ""Indiana St."""," ""Indiana""",MVC,138.2,88.4,125.7,76.5,26.5,22.7,36.7,99.4,Greg Lansing,17.0721,0.819358," ""Indiana St.""",29,49,17,26,15,18,5,22,27,15,9,2,19,24,90,96.4,51.1,26.5,26.7,73.3,B10,Archie Miller," ""Indiana""",21,45,4,18,23,33,8,17,25,12,10,3,19,18,69,95,131.5,2.3,-17.0721,0.46974900000000003
nc,A,2018,65.3,IonaAlbany11-10,2017-11-10,200,65.3375," ""Albany"""," ""Iona""",MAAC,102.2,103.3,102.5,47.5,10.7,20,23.7,46.8,Tim Cluess,-2.86853,0.613239," ""Iona""",26,59,4,22,11,14,7,20,27,14,6,3,7,21,67,105.6,41.9,19.9,48.7,30.6,AE,Will Brown," ""Albany""",24,62,4,15,17,19,19,28,47,6,1,0,13,16,69,102,98.5,59.9,2.86853,0.452841
nc,A,2018,68.2,Iowa St.Missouri11-10,2017-11-10,200,68.19999999999999," ""Missouri"""," ""Iowa St.""",B12,93.6,101.7,86.5,44.3,19.1,24.4,18,27.9,Steve Prohm,-11.3294,0.880335," ""Iowa St.""",24,61,6,19,5,11,10,17,27,11,7,1,13,13,59,108.5,62.7,24.9,29.2,25.5,SEC,Cuonzo Martin," ""Missouri""",27,51,10,23,10,13,7,31,38,17,8,4,17,18,74,111.5,81.6,97.3,11.3294,0.6553
nc,A,2018,76.8,JacksonvilleUAB11-10,2017-11-10,200,76.7875," ""UAB"""," ""Jacksonville""",ASun,93.7,115.3,87.3,48.4,20.8,20.9,23.8,8.4,Tony Jasick,-11.4463,0.717183," ""Jacksonville""",26,63,9,30,6,15,9,17,26,12,7,1,16,19,67,125,68.4,20.8,29.2,38.6,CUSA,Rob Ehsan," ""UAB""",35,57,8,20,18,22,7,34,41,26,4,4,16,17,96,115.5,102.6,79.5,11.4463,0.123481
nc,A,2018,74.5,Kennesaw St.Butler11-10,2017-11-10,200,74.475," ""Butler"""," ""Kennesaw St.""",ASun,91.1,100.8,85.9,49.1,22.8,17.6,35.2,23.9,Al Skinner,-17.1757,0.930036," ""Kennesaw St.""",22,54,9,18,11,19,6,24,30,9,7,0,17,19,64,110.1,54.7,14.8,31.4,35.9,BE,LaVall Jordan," ""Butler""",32,64,6,25,12,23,11,28,39,17,9,6,11,18,82,104.5,88.4,87.3,17.1757,0.139538
nc,A,2018,67.5,LafayetteGeorge Mason11-10,2017-11-10,200,67.48750000000001," ""George Mason"""," ""Lafayette""",Pat,95.6,101.4,96.3,50.8,20.7,31.6,6.2,33.5,Fran O'Hanlon,-2.40826,0.462765," ""Lafayette""",27,64,11,31,0,4,12,26,38,16,6,2,14,18,65,99.3,53.6,16.3,21.2,30.9,A10,Dave Paulsen," ""George Mason""",26,55,7,20,8,17,7,26,33,13,8,3,11,10,67,91.7,99.7,27.6,2.40826,0.182753
nc,A,2018,71.9,LamarTulsa11-10,2017-11-10,200,71.94999999999999," ""Lamar"""," ""Tulsa""",Slnd,108.3,87,102.8,48.3,22.2,36.8,35.6,92.5,Tic Price,6.12991,0.750297," ""Lamar""",25,59,7,24,17,21,14,28,42,12,10,0,16,21,74,93.1,50,20.8,12.5,45.1,Amer,Frank Haith," ""Tulsa""",23,51,5,19,16,23,4,24,28,8,4,1,15,21,67,90,108.8,10.1,-6.12991,0.317351
nc,A,2018,83.8,LIU BrooklynTulane11-10,2017-11-10,200,83.76249999999999," ""Tulane"""," ""LIU Brooklyn""",NEC,111.9,120.8,114.6,55.9,13.1,20,17.1,29.4,Derek Kellogg,-7.6916,0.55996," ""LIU Brooklyn""",38,76,9,26,11,13,8,24,32,11,6,5,11,22,96,121.8,57.9,16.7,36.8,37.1,Amer,Mike Dunleavy," ""Tulane""",36,70,9,24,21,26,14,32,46,21,4,6,14,18,102,115.9,116.7,48.1,7.6916,0.232167
nc,A,2018,79.3,Long Beach St.San Francisco11-10,2017-11-10,200,79.275," ""Long Beach St."""," ""San Francisco""",BW,107.3,93.6,104.7,48.3,18.9,22.9,55.2,82.8,Dan Monson,1.85362,0.625809," ""Long Beach St.""",26,58,4,15,27,32,8,29,37,6,9,7,15,26,83,89.6,44.1,24,29.3,44.1,WCC,Kyle Smith," ""San Francisco""",22,59,8,23,19,26,12,27,39,10,6,4,19,27,71,88.5,102.7,15.4,-1.85362,0.343722
nc,A,2018,77.8,Louisiana LafayetteMississippi11-10,2017-11-10,200,77.82499999999999," ""Mississippi"""," ""Louisiana Lafayette""",SB,105.1,107.3,97.7,42.3,16.7,34.7,32.4,43.9,Bob Marlin,-1.38308,0.735373," ""Louisiana Lafayette""",26,71,8,23,16,23,17,23,40,14,6,2,13,23,76,120.8,56.2,18,41,47.7,SEC,Andy Kennedy," ""Mississippi""",33,65,7,21,21,31,16,32,48,17,6,7,14,19,94,117.6,97.3,89.9,1.38308,0.714555
